mlbam_id,player_name,player_type,live_blend_xfp,ci_lower,ci_upper,fitted_split_day,live_split_day,n_features_used,confidence_tier
519242,"Sale, Chris",SP,12.4362,4.3659,17.6957,93,96,19,HIGH
543135,"Eovaldi, Nathan",SP,8.7776,-7.1501,13.7218,93,96,19,HIGH
547179,"Lorenzen, Michael",SP,6.9181,-0.3186,15.6424,93,96,19,HIGH
571927,"Matz, Steven",SP,8.5371,1.0279,13.206,93,96,19,MED
579328,"Kikuchi, Yusei",SP,10.5289,2.4447,15.9737,93,96,19,MED
592332,"Gausman, Kevin",SP,11.1599,4.9187,18.6097,93,96,19,HIGH
592662,"Ray, Robbie",SP,10.6844,3.6853,15.5853,93,96,19,HIGH
592791,"Taillon, Jameson",SP,8.5801,2.8559,14.4936,93,96,19,HIGH
593958,"Rodriguez, Eduardo",SP,6.9017,0.9333,11.9142,93,96,19,HIGH
594798,"deGrom, Jacob",SP,14.3705,6.4536,19.1717,93,96,19,HIGH
605135,"Bassitt, Chris",SP,5.6455,-3.8308,11.6657,93,96,19,MED
605280,"Holmes, Clay",SP,10.3015,2.4998,16.2032,93,96,19,MED
605288,"Houser, Adrian",SP,4.3289,-1.8643,10.1625,93,96,19,HIGH
605400,"Nola, Aaron",SP,8.2917,0.8063,13.5428,93,96,19,HIGH
605488,"Springs, Jeffrey",SP,12.9497,2.8727,17.8276,93,96,19,HIGH
605540,"Woodruff, Brandon",SP,11.8364,3.2789,16.5242,93,96,19,MED
607192,"Glasnow, Tyler",SP,14.9859,8.1594,19.6029,93,96,19,MED
607259,"Martinez, Nick",SP,12.0478,4.3748,17.8939,93,96,19,HIGH
607625,"Lugo, Seth",SP,11.8036,4.5562,16.3468,93,96,19,HIGH
608331,"Fried, Max",SP,12.054,4.8083,16.9548,93,96,19,MED
608372,"Sugano, Tomoyuki",SP,7.0436,-0.8733,11.9486,93,96,19,HIGH
608379,"Wacha, Michael",SP,9.3854,1.5446,15.4816,93,96,19,HIGH
608566,"Márquez, Germán",SP,4.5427,-2.8083,9.5036,93,96,19,MED
621111,"Buehler, Walker",SP,8.3544,2.1019,13.3565,93,96,19,HIGH
621121,"McCullers Jr., Lance",SP,8.9659,-0.6183,14.7525,93,96,19,MED
622491,"Castillo, Luis",SP,4.2991,-3.5577,12.198,93,96,19,HIGH
622663,"Severino, Luis",SP,7.343,-0.7273,12.1722,93,96,19,HIGH
624133,"Suarez, Ranger",SP,6.8505,-2.6283,12.6141,93,96,19,HIGH
641816,"Mahle, Tyler",SP,7.3329,-1.9319,11.928,93,96,19,HIGH
641927,"Ober, Bailey",SP,9.5435,0.0272,15.3206,93,96,19,HIGH
642547,"Peralta, Freddy",SP,11.9779,4.8584,17.7398,93,96,19,HIGH
645261,"Alcantara, Sandy",SP,12.3381,6.6908,18.0053,93,96,19,HIGH
647336,"Soroka, Michael",SP,8.4395,0.6266,14.0498,93,96,19,HIGH
650633,"King, Michael",SP,11.5407,4.6762,17.2116,93,96,19,HIGH
650644,"Civale, Aaron",SP,8.6965,1.4393,13.6519,93,96,19,HIGH
650911,"Sánchez, Cristopher",SP,11.342,4.5154,16.2276,93,96,19,HIGH
656302,"Cease, Dylan",SP,15.7544,8.2612,22.3919,93,96,19,HIGH
656427,"Flaherty, Jack",SP,2.9105,-3.1677,7.877,93,96,19,HIGH
656492,"Griffin, Foster",SP,7.3631,1.7525,11.8577,93,96,19,HIGH
656550,"Holmes, Grant",SP,7.7531,-1.1882,13.362,93,96,19,HIGH
656605,"Keller, Mitch",SP,13.6445,3.9766,18.904,93,96,19,HIGH
656876,"Rasmussen, Drew",SP,13.292,4.0273,18.2032,93,96,19,HIGH
657277,"Webb, Logan",SP,8.2254,0.3583,13.0312,93,96,19,HIGH
657746,"Ryan, Joe",SP,11.7066,4.8726,16.502,93,96,19,HIGH
663436,"Martin, Davis",SP,10.1678,0.0713,16.6314,93,96,19,HIGH
663460,"Bubic, Kris",SP,12.3658,3.2613,18.5099,93,96,19,MED
