pitcher,player_name,date,pitches,plv,plv_raw,swing_rate,whiff_rate,called_strike_rate,rolling_k_ip,rolling_bb_ip,rolling_h_ip,rolling_er_ip
434378,"Verlander, Justin",2024-05-05,270,4.959,-0.05711,0.4771,0.2707,0.4809,0.7222,0.3889,0.7222,0.4819
434378,"Verlander, Justin",2024-05-06,270,4.959,-0.05711,0.4771,0.2707,0.4809,0.7222,0.3889,0.7222,0.4819
434378,"Verlander, Justin",2024-05-07,367,4.921,-0.05847,0.4872,0.2741,0.4919,0.6131,0.4087,0.8583,0.6474
434378,"Verlander, Justin",2024-05-08,367,4.921,-0.05847,0.4872,0.2741,0.4919,0.6131,0.4087,0.8583,0.6474
434378,"Verlander, Justin",2024-05-09,367,4.921,-0.05847,0.4872,0.2741,0.4919,0.6131,0.4087,0.8583,0.6474
434378,"Verlander, Justin",2024-05-10,367,4.921,-0.05847,0.4872,0.2741,0.4919,0.6131,0.4087,0.8583,0.6474
434378,"Verlander, Justin",2024-05-11,367,4.921,-0.05847,0.4872,0.2741,0.4919,0.6131,0.4087,0.8583,0.6474
434378,"Verlander, Justin",2024-05-12,462,4.957,-0.05717,0.4871,0.2749,0.4955,0.7468,0.3896,0.7468,0.5615
434378,"Verlander, Justin",2024-05-13,462,4.957,-0.05717,0.4871,0.2749,0.4955,0.7468,0.3896,0.7468,0.5615
434378,"Verlander, Justin",2024-05-14,462,4.957,-0.05717,0.4871,0.2749,0.4955,0.7468,0.3896,0.7468,0.5615
434378,"Verlander, Justin",2024-05-15,462,4.957,-0.05717,0.4871,0.2749,0.4955,0.7468,0.3896,0.7468,0.5615
434378,"Verlander, Justin",2024-05-16,462,4.957,-0.05717,0.4871,0.2749,0.4955,0.7468,0.3896,0.7468,0.5615
434378,"Verlander, Justin",2024-05-17,462,4.957,-0.05717,0.4871,0.2749,0.4955,0.7468,0.3896,0.7468,0.5615
434378,"Verlander, Justin",2024-05-18,560,4.913,-0.05877,0.5003,0.2708,0.5085,0.6964,0.375,0.7232,0.5635
434378,"Verlander, Justin",2024-05-19,482,4.881,-0.05992,0.5042,0.2707,0.5136,0.6846,0.4357,0.7158,0.5804
434378,"Verlander, Justin",2024-05-20,482,4.881,-0.05992,0.5042,0.2707,0.5136,0.6846,0.4357,0.7158,0.5804
434378,"Verlander, Justin",2024-05-21,482,4.881,-0.05992,0.5042,0.2707,0.5136,0.6846,0.4357,0.7158,0.5804
434378,"Verlander, Justin",2024-05-22,482,4.881,-0.05992,0.5042,0.2707,0.5136,0.6846,0.4357,0.7158,0.5804
434378,"Verlander, Justin",2024-05-23,482,4.881,-0.05992,0.5042,0.2707,0.5136,0.6846,0.4357,0.7158,0.5804
434378,"Verlander, Justin",2024-05-24,581,4.917,-0.05863,0.5037,0.2714,0.5202,0.8003,0.3614,0.8003,0.5358
434378,"Verlander, Justin",2024-05-25,486,4.92,-0.05851,0.507,0.269,0.5306,0.7407,0.3086,0.8642,0.5786
434378,"Verlander, Justin",2024-05-26,486,4.92,-0.05851,0.507,0.269,0.5306,0.7407,0.3086,0.8642,0.5786
434378,"Verlander, Justin",2024-05-27,486,4.92,-0.05851,0.507,0.269,0.5306,0.7407,0.3086,0.8642,0.5786
434378,"Verlander, Justin",2024-05-28,486,4.92,-0.05851,0.507,0.269,0.5306,0.7407,0.3086,0.8642,0.5786
434378,"Verlander, Justin",2024-05-29,584,4.932,-0.05806,0.5108,0.27,0.5304,0.8476,0.2825,0.7962,0.5349
434378,"Verlander, Justin",2024-05-30,584,4.932,-0.05806,0.5108,0.27,0.5304,0.8476,0.2825,0.7962,0.5349
434378,"Verlander, Justin",2024-05-31,487,4.939,-0.05781,0.5192,0.2726,0.537,0.9548,0.2464,0.77,0.5096
434378,"Verlander, Justin",2024-06-01,487,4.939,-0.05781,0.5192,0.2726,0.537,0.9548,0.2464,0.77,0.5096
434378,"Verlander, Justin",2024-06-02,487,4.939,-0.05781,0.5192,0.2726,0.537,0.9548,0.2464,0.77,0.5096
434378,"Verlander, Justin",2024-06-03,591,4.898,-0.05931,0.5209,0.2662,0.5364,0.8883,0.2538,0.8122,0.5863
434378,"Verlander, Justin",2024-06-04,591,4.898,-0.05931,0.5209,0.2662,0.5364,0.8883,0.2538,0.8122,0.5863
434378,"Verlander, Justin",2024-06-05,591,4.898,-0.05931,0.5209,0.2662,0.5364,0.8883,0.2538,0.8122,0.5863
434378,"Verlander, Justin",2024-06-06,494,4.914,-0.05874,0.522,0.2628,0.5391,1.002,0.2126,0.7287,0.4838
434378,"Verlander, Justin",2024-06-07,494,4.914,-0.05874,0.522,0.2628,0.5391,1.002,0.2126,0.7287,0.4838
434378,"Verlander, Justin",2024-06-08,494,4.914,-0.05874,0.522,0.2628,0.5391,1.002,0.2126,0.7287,0.4838
434378,"Verlander, Justin",2024-06-09,595,4.91,-0.05889,0.5121,0.266,0.5357,0.9076,0.1765,0.7815,0.4615
434378,"Verlander, Justin",2024-06-10,595,4.91,-0.05889,0.5121,0.266,0.5357,0.9076,0.1765,0.7815,0.4615
434378,"Verlander, Justin",2024-06-11,500,4.875,-0.06016,0.5169,0.2637,0.5406,0.84,0.15,0.87,0.5056
434378,"Verlander, Justin",2024-06-12,500,4.875,-0.06016,0.5169,0.2637,0.5406,0.84,0.15,0.87,0.5056
434378,"Verlander, Justin",2024-06-13,500,4.875,-0.06016,0.5169,0.2637,0.5406,0.84,0.15,0.87,0.5056
434378,"Verlander, Justin",2024-06-14,500,4.875,-0.06016,0.5169,0.2637,0.5406,0.84,0.15,0.87,0.5056
434378,"Verlander, Justin",2024-06-15,500,4.875,-0.06016,0.5169,0.2637,0.5406,0.84,0.15,0.87,0.5056
434378,"Verlander, Justin",2024-06-16,500,4.875,-0.06016,0.5169,0.2637,0.5406,0.84,0.15,0.87,0.5056
434378,"Verlander, Justin",2024-06-17,402,4.916,-0.05866,0.5057,0.2667,0.5335,0.9328,0.1119,0.9328,0.489
434378,"Verlander, Justin",2024-06-18,402,4.916,-0.05866,0.5057,0.2667,0.5335,0.9328,0.1119,0.9328,0.489
434378,"Verlander, Justin",2024-06-19,402,4.916,-0.05866,0.5057,0.2667,0.5335,0.9328,0.1119,0.9328,0.489
434378,"Verlander, Justin",2024-06-20,402,4.916,-0.05866,0.5057,0.2667,0.5335,0.9328,0.1119,0.9328,0.489
434378,"Verlander, Justin",2024-06-21,402,4.916,-0.05866,0.5057,0.2667,0.5335,0.9328,0.1119,0.9328,0.489
434378,"Verlander, Justin",2024-06-22,402,4.916,-0.05866,0.5057,0.2667,0.5335,0.9328,0.1119,0.9328,0.489
434378,"Verlander, Justin",2024-06-23,303,4.859,-0.06071,0.5073,0.2639,0.5274,0.7921,0.1485,0.8416,0.5447
434378,"Verlander, Justin",2024-06-24,303,4.859,-0.06071,0.5073,0.2639,0.5274,0.7921,0.1485,0.8416,0.5447
434378,"Verlander, Justin",2024-06-25,303,4.859,-0.06071,0.5073,0.2639,0.5274,0.7921,0.1485,0.8416,0.5447
434378,"Verlander, Justin",2024-06-26,303,4.859,-0.06071,0.5073,0.2639,0.5274,0.7921,0.1485,0.8416,0.5447
434378,"Verlander, Justin",2024-06-27,303,4.859,-0.06071,0.5073,0.2639,0.5274,0.7921,0.1485,0.8416,0.5447
434378,"Verlander, Justin",2024-06-28,205,4.796,-0.06303,0.4967,0.2587,0.5263,0.5122,0.1463,1.0244,0.653
434378,"Verlander, Justin",2024-06-29,205,4.796,-0.06303,0.4967,0.2587,0.5263,0.5122,0.1463,1.0244,0.653
434378,"Verlander, Justin",2024-06-30,205,4.796,-0.06303,0.4967,0.2587,0.5263,0.5122,0.1463,1.0244,0.653
434378,"Verlander, Justin",2024-07-01,205,4.796,-0.06303,0.4967,0.2587,0.5263,0.5122,0.1463,1.0244,0.653
434378,"Verlander, Justin",2024-07-02,205,4.796,-0.06303,0.4967,0.2587,0.5263,0.5122,0.1463,1.0244,0.653
434378,"Verlander, Justin",2024-07-03,101,4.89,-0.0596,0.4635,0.2819,0.5187,0.4455,0.0,1.0396,0.3522
434378,"Verlander, Justin",2024-07-04,101,4.89,-0.0596,0.4635,0.2819,0.5187,0.4455,0.0,1.0396,0.3522
434378,"Verlander, Justin",2024-07-05,101,4.89,-0.0596,0.4635,0.2819,0.5187,0.4455,0.0,1.0396,0.3522
434378,"Verlander, Justin",2024-07-06,101,4.89,-0.0596,0.4635,0.2819,0.5187,0.4455,0.0,1.0396,0.3522
434378,"Verlander, Justin",2024-07-07,101,4.89,-0.0596,0.4635,0.2819,0.5187,0.4455,0.0,1.0396,0.3522
434378,"Verlander, Justin",2024-07-08,101,4.89,-0.0596,0.4635,0.2819,0.5187,0.4455,0.0,1.0396,0.3522
434378,"Verlander, Justin",2024-08-21,76,5.032,-0.05444,0.4788,0.2543,0.5537,1.1842,0.1974,0.7895,0.1549
434378,"Verlander, Justin",2024-08-22,76,5.032,-0.05444,0.4788,0.2543,0.5537,1.1842,0.1974,0.7895,0.1549
434378,"Verlander, Justin",2024-08-23,76,5.032,-0.05444,0.4788,0.2543,0.5537,1.1842,0.1974,0.7895,0.1549
434378,"Verlander, Justin",2024-08-24,76,5.032,-0.05444,0.4788,0.2543,0.5537,1.1842,0.1974,0.7895,0.1549
434378,"Verlander, Justin",2024-08-25,76,5.032,-0.05444,0.4788,0.2543,0.5537,1.1842,0.1974,0.7895,0.1549
434378,"Verlander, Justin",2024-08-26,76,5.032,-0.05444,0.4788,0.2543,0.5537,1.1842,0.1974,0.7895,0.1549
434378,"Verlander, Justin",2024-08-27,166,5.008,-0.05534,0.4473,0.2944,0.4803,0.8133,0.1807,0.994,0.3623
434378,"Verlander, Justin",2024-08-28,166,5.008,-0.05534,0.4473,0.2944,0.4803,0.8133,0.1807,0.994,0.3623
434378,"Verlander, Justin",2024-08-29,166,5.008,-0.05534,0.4473,0.2944,0.4803,0.8133,0.1807,0.994,0.3623
434378,"Verlander, Justin",2024-08-30,166,5.008,-0.05534,0.4473,0.2944,0.4803,0.8133,0.1807,0.994,0.3623
434378,"Verlander, Justin",2024-08-31,166,5.008,-0.05534,0.4473,0.2944,0.4803,0.8133,0.1807,0.994,0.3623
434378,"Verlander, Justin",2024-09-01,166,5.008,-0.05534,0.4473,0.2944,0.4803,0.8133,0.1807,0.994,0.3623
434378,"Verlander, Justin",2024-09-02,273,4.897,-0.05934,0.4177,0.2983,0.4663,0.6593,0.3297,1.044,0.395
434378,"Verlander, Justin",2024-09-03,273,4.897,-0.05934,0.4177,0.2983,0.4663,0.6593,0.3297,1.044,0.395
434378,"Verlander, Justin",2024-09-04,273,4.897,-0.05934,0.4177,0.2983,0.4663,0.6593,0.3297,1.044,0.395
434378,"Verlander, Justin",2024-09-05,273,4.897,-0.05934,0.4177,0.2983,0.4663,0.6593,0.3297,1.044,0.395
434378,"Verlander, Justin",2024-09-06,273,4.897,-0.05934,0.4177,0.2983,0.4663,0.6593,0.3297,1.044,0.395
434378,"Verlander, Justin",2024-09-07,273,4.897,-0.05934,0.4177,0.2983,0.4663,0.6593,0.3297,1.044,0.395
434378,"Verlander, Justin",2024-09-08,348,4.91,-0.05886,0.4255,0.303,0.4708,0.5172,0.3017,1.1638,0.539
434378,"Verlander, Justin",2024-09-09,348,4.91,-0.05886,0.4255,0.303,0.4708,0.5172,0.3017,1.1638,0.539
434378,"Verlander, Justin",2024-09-10,348,4.91,-0.05886,0.4255,0.303,0.4708,0.5172,0.3017,1.1638,0.539
434378,"Verlander, Justin",2024-09-11,348,4.91,-0.05886,0.4255,0.303,0.4708,0.5172,0.3017,1.1638,0.539
434378,"Verlander, Justin",2024-09-12,348,4.91,-0.05886,0.4255,0.303,0.4708,0.5172,0.3017,1.1638,0.539
434378,"Verlander, Justin",2024-09-13,348,4.91,-0.05886,0.4255,0.303,0.4708,0.5172,0.3017,1.1638,0.539
434378,"Verlander, Justin",2024-09-14,437,4.869,-0.06035,0.4392,0.3051,0.4803,0.4805,0.3089,1.0641,0.5086
434378,"Verlander, Justin",2024-09-15,437,4.869,-0.06035,0.4392,0.3051,0.4803,0.4805,0.3089,1.0641,0.5086
434378,"Verlander, Justin",2024-09-16,437,4.869,-0.06035,0.4392,0.3051,0.4803,0.4805,0.3089,1.0641,0.5086
434378,"Verlander, Justin",2024-09-17,437,4.869,-0.06035,0.4392,0.3051,0.4803,0.4805,0.3089,1.0641,0.5086
434378,"Verlander, Justin",2024-09-18,437,4.869,-0.06035,0.4392,0.3051,0.4803,0.4805,0.3089,1.0641,0.5086
434378,"Verlander, Justin",2024-09-19,437,4.869,-0.06035,0.4392,0.3051,0.4803,0.4805,0.3089,1.0641,0.5086
434378,"Verlander, Justin",2024-09-20,447,4.847,-0.06115,0.4477,0.3073,0.4795,0.4027,0.302,1.1745,0.5312
434378,"Verlander, Justin",2024-09-21,447,4.847,-0.06115,0.4477,0.3073,0.4795,0.4027,0.302,1.1745,0.5312
434378,"Verlander, Justin",2024-09-22,447,4.847,-0.06115,0.4477,0.3073,0.4795,0.4027,0.302,1.1745,0.5312
434378,"Verlander, Justin",2024-09-23,447,4.847,-0.06115,0.4477,0.3073,0.4795,0.4027,0.302,1.1745,0.5312
434378,"Verlander, Justin",2024-09-24,447,4.847,-0.06115,0.4477,0.3073,0.4795,0.4027,0.302,1.1745,0.5312
434378,"Verlander, Justin",2024-09-25,447,4.847,-0.06115,0.4477,0.3073,0.4795,0.4027,0.302,1.1745,0.5312
434378,"Verlander, Justin",2024-09-26,357,4.812,-0.06242,0.4545,0.302,0.4949,0.3782,0.3361,1.1765,0.5296
434378,"Verlander, Justin",2024-09-27,357,4.812,-0.06242,0.4545,0.302,0.4949,0.3782,0.3361,1.1765,0.5296
434378,"Verlander, Justin",2024-09-28,452,4.871,-0.0603,0.4631,0.2988,0.4814,0.4646,0.2655,1.1615,0.5034
434378,"Verlander, Justin",2024-09-29,452,4.871,-0.0603,0.4631,0.2988,0.4814,0.4646,0.2655,1.1615,0.5034
434378,"Verlander, Justin",2024-09-30,452,4.871,-0.0603,0.4631,0.2988,0.4814,0.4646,0.2655,1.1615,0.5034
434378,"Verlander, Justin",2024-10-01,452,4.871,-0.0603,0.4631,0.2988,0.4814,0.4646,0.2655,1.1615,0.5034
434378,"Verlander, Justin",2024-10-02,345,4.916,-0.05867,0.4914,0.2971,0.4928,0.4783,0.1739,1.1739,0.5213
434378,"Verlander, Justin",2024-10-03,345,4.916,-0.05867,0.4914,0.2971,0.4928,0.4783,0.1739,1.1739,0.5213
434378,"Verlander, Justin",2024-10-05,345,4.916,-0.05867,0.4914,0.2971,0.4928,0.4783,0.1739,1.1739,0.5213
434378,"Verlander, Justin",2024-10-06,345,4.916,-0.05867,0.4914,0.2971,0.4928,0.4783,0.1739,1.1739,0.5213
434378,"Verlander, Justin",2024-10-07,345,4.916,-0.05867,0.4914,0.2971,0.4928,0.4783,0.1739,1.1739,0.5213
434378,"Verlander, Justin",2024-10-08,270,4.904,-0.0591,0.5019,0.2907,0.4944,0.6111,0.1667,1.0556,0.3707
434378,"Verlander, Justin",2024-10-09,270,4.904,-0.0591,0.5019,0.2907,0.4944,0.6111,0.1667,1.0556,0.3707
434378,"Verlander, Justin",2024-10-10,270,4.904,-0.0591,0.5019,0.2907,0.4944,0.6111,0.1667,1.0556,0.3707
434378,"Verlander, Justin",2024-10-11,270,4.904,-0.0591,0.5019,0.2907,0.4944,0.6111,0.1667,1.0556,0.3707
434378,"Verlander, Justin",2024-10-12,270,4.904,-0.0591,0.5019,0.2907,0.4944,0.6111,0.1667,1.0556,0.3707
434378,"Verlander, Justin",2024-10-13,270,4.904,-0.0591,0.5019,0.2907,0.4944,0.6111,0.1667,1.0556,0.3707
434378,"Verlander, Justin",2024-10-14,181,5.0,-0.05562,0.5063,0.2795,0.4831,0.7459,0.0829,1.2431,0.3614
434378,"Verlander, Justin",2024-10-15,181,5.0,-0.05562,0.5063,0.2795,0.4831,0.7459,0.0829,1.2431,0.3614
434378,"Verlander, Justin",2024-10-16,181,5.0,-0.05562,0.5063,0.2795,0.4831,0.7459,0.0829,1.2431,0.3614
434378,"Verlander, Justin",2024-10-17,181,5.0,-0.05562,0.5063,0.2795,0.4831,0.7459,0.0829,1.2431,0.3614
434378,"Verlander, Justin",2024-10-18,181,5.0,-0.05562,0.5063,0.2795,0.4831,0.7459,0.0829,1.2431,0.3614
434378,"Verlander, Justin",2024-10-19,181,5.0,-0.05562,0.5063,0.2795,0.4831,0.7459,0.0829,1.2431,0.3614
434378,"Verlander, Justin",2024-10-20,95,5.09,-0.05233,0.4955,0.2867,0.4306,0.7895,0.0,1.1053,0.4049
434378,"Verlander, Justin",2024-10-25,95,5.09,-0.05233,0.4955,0.2867,0.4306,0.7895,0.0,1.1053,0.4049
434378,"Verlander, Justin",2024-10-26,95,5.09,-0.05233,0.4955,0.2867,0.4306,0.7895,0.0,1.1053,0.4049
445276,"Jansen, Kenley",2024-03-28,26,5.575,-0.03475,0.4655,0.3438,0.4288,1.7308,0.5769,0.0,0.1599
445276,"Jansen, Kenley",2024-03-29,26,5.575,-0.03475,0.4655,0.3438,0.4288,1.7308,0.5769,0.0,0.1599
445276,"Jansen, Kenley",2024-03-30,26,5.575,-0.03475,0.4655,0.3438,0.4288,1.7308,0.5769,0.0,0.1599
445276,"Jansen, Kenley",2024-03-31,26,5.575,-0.03475,0.4655,0.3438,0.4288,1.7308,0.5769,0.0,0.1599
445276,"Jansen, Kenley",2024-04-01,26,5.575,-0.03475,0.4655,0.3438,0.4288,1.7308,0.5769,0.0,0.1599
445276,"Jansen, Kenley",2024-04-02,52,5.589,-0.03424,0.4467,0.3702,0.3863,1.4423,0.8654,0.0,0.3202
445276,"Jansen, Kenley",2024-04-03,73,5.598,-0.03393,0.4274,0.3591,0.4131,1.2329,1.0274,0.0,0.4207
445276,"Jansen, Kenley",2024-04-04,73,5.598,-0.03393,0.4274,0.3591,0.4131,1.2329,1.0274,0.0,0.4207
445276,"Jansen, Kenley",2024-04-05,91,5.474,-0.03842,0.4632,0.3435,0.4435,1.1538,0.8242,0.0,0.3705
445276,"Jansen, Kenley",2024-04-06,91,5.474,-0.03842,0.4632,0.3435,0.4435,1.1538,0.8242,0.0,0.3705
445276,"Jansen, Kenley",2024-04-07,91,5.474,-0.03842,0.4632,0.3435,0.4435,1.1538,0.8242,0.0,0.3705
445276,"Jansen, Kenley",2024-04-08,91,5.474,-0.03842,0.4632,0.3435,0.4435,1.1538,0.8242,0.0,0.3705
445276,"Jansen, Kenley",2024-04-09,91,5.474,-0.03842,0.4632,0.3435,0.4435,1.1538,0.8242,0.0,0.3705
445276,"Jansen, Kenley",2024-04-10,91,5.474,-0.03842,0.4632,0.3435,0.4435,1.1538,0.8242,0.0,0.3705
445276,"Jansen, Kenley",2024-04-11,110,5.457,-0.03902,0.4294,0.344,0.4216,1.0909,0.9545,0.0,0.428
445276,"Jansen, Kenley",2024-04-12,110,5.457,-0.03902,0.4294,0.344,0.4216,1.0909,0.9545,0.0,0.428
445276,"Jansen, Kenley",2024-04-13,110,5.457,-0.03902,0.4294,0.344,0.4216,1.0909,0.9545,0.0,0.428
445276,"Jansen, Kenley",2024-04-14,135,5.405,-0.04093,0.4245,0.3322,0.4318,1.1111,0.8889,0.1111,0.4386
445276,"Jansen, Kenley",2024-04-15,135,5.405,-0.04093,0.4245,0.3322,0.4318,1.1111,0.8889,0.1111,0.4386
445276,"Jansen, Kenley",2024-04-16,149,5.432,-0.03994,0.4252,0.3224,0.4624,1.0067,0.8054,0.4027,0.4305
445276,"Jansen, Kenley",2024-04-17,149,5.432,-0.03994,0.4252,0.3224,0.4624,1.0067,0.8054,0.4027,0.4305
445276,"Jansen, Kenley",2024-04-18,149,5.432,-0.03994,0.4252,0.3224,0.4624,1.0067,0.8054,0.4027,0.4305
445276,"Jansen, Kenley",2024-04-19,149,5.432,-0.03994,0.4252,0.3224,0.4624,1.0067,0.8054,0.4027,0.4305
445276,"Jansen, Kenley",2024-04-20,163,5.452,-0.03923,0.4291,0.3242,0.4728,1.1043,0.7362,0.3681,0.3829
445276,"Jansen, Kenley",2024-04-21,163,5.452,-0.03923,0.4291,0.3242,0.4728,1.1043,0.7362,0.3681,0.3829
445276,"Jansen, Kenley",2024-04-22,163,5.452,-0.03923,0.4291,0.3242,0.4728,1.1043,0.7362,0.3681,0.3829
445276,"Jansen, Kenley",2024-04-23,163,5.452,-0.03923,0.4291,0.3242,0.4728,1.1043,0.7362,0.3681,0.3829
445276,"Jansen, Kenley",2024-04-24,163,5.452,-0.03923,0.4291,0.3242,0.4728,1.1043,0.7362,0.3681,0.3829
445276,"Jansen, Kenley",2024-04-25,160,5.475,-0.03837,0.4298,0.3263,0.4686,1.125,0.75,0.375,0.3835
445276,"Jansen, Kenley",2024-04-26,160,5.475,-0.03837,0.4298,0.3263,0.4686,1.125,0.75,0.375,0.3835
445276,"Jansen, Kenley",2024-04-27,145,5.449,-0.03934,0.4223,0.321,0.4817,1.0345,0.7241,0.4138,0.3982
445276,"Jansen, Kenley",2024-04-28,155,5.402,-0.04102,0.4335,0.317,0.5053,1.0645,0.6774,0.3871,0.3737
445276,"Jansen, Kenley",2024-04-29,155,5.402,-0.04102,0.4335,0.317,0.5053,1.0645,0.6774,0.3871,0.3737
445276,"Jansen, Kenley",2024-04-30,155,5.402,-0.04102,0.4335,0.317,0.5053,1.0645,0.6774,0.3871,0.3737
445276,"Jansen, Kenley",2024-05-01,155,5.402,-0.04102,0.4335,0.317,0.5053,1.0645,0.6774,0.3871,0.3737
445276,"Jansen, Kenley",2024-05-02,129,5.362,-0.04249,0.4347,0.301,0.5379,1.0465,0.5814,0.4651,0.3522
445276,"Jansen, Kenley",2024-05-03,108,5.312,-0.0443,0.4453,0.295,0.5492,1.1111,0.4167,0.5556,0.2905
445276,"Jansen, Kenley",2024-05-04,108,5.312,-0.0443,0.4453,0.295,0.5492,1.1111,0.4167,0.5556,0.2905
445276,"Jansen, Kenley",2024-05-05,105,5.341,-0.04323,0.4322,0.2909,0.5628,1.0,0.4286,0.7143,0.3205
445276,"Jansen, Kenley",2024-05-06,105,5.341,-0.04323,0.4322,0.2909,0.5628,1.0,0.4286,0.7143,0.3205
445276,"Jansen, Kenley",2024-05-07,105,5.341,-0.04323,0.4322,0.2909,0.5628,1.0,0.4286,0.7143,0.3205
445276,"Jansen, Kenley",2024-05-08,105,5.341,-0.04323,0.4322,0.2909,0.5628,1.0,0.4286,0.7143,0.3205
445276,"Jansen, Kenley",2024-05-09,105,5.341,-0.04323,0.4322,0.2909,0.5628,1.0,0.4286,0.7143,0.3205
445276,"Jansen, Kenley",2024-05-10,127,5.305,-0.04454,0.4494,0.3064,0.5549,1.1811,0.4724,0.8268,0.2866
445276,"Jansen, Kenley",2024-05-11,124,5.347,-0.04303,0.4876,0.2885,0.6148,1.3306,0.2419,0.8468,0.1775
445276,"Jansen, Kenley",2024-05-12,138,5.364,-0.04242,0.4928,0.2906,0.6073,1.1957,0.2174,0.8696,0.1952
445276,"Jansen, Kenley",2024-05-13,138,5.364,-0.04242,0.4928,0.2906,0.6073,1.1957,0.2174,0.8696,0.1952
445276,"Jansen, Kenley",2024-05-14,125,5.369,-0.04223,0.4999,0.3042,0.6253,1.08,0.12,0.96,0.1522
445276,"Jansen, Kenley",2024-05-15,125,5.369,-0.04223,0.4999,0.3042,0.6253,1.08,0.12,0.96,0.1522
445276,"Jansen, Kenley",2024-05-16,129,5.275,-0.04563,0.514,0.3147,0.6149,1.2791,0.2326,0.814,0.1455
445276,"Jansen, Kenley",2024-05-17,129,5.275,-0.04563,0.514,0.3147,0.6149,1.2791,0.2326,0.814,0.1455
445276,"Jansen, Kenley",2024-05-18,129,5.275,-0.04563,0.514,0.3147,0.6149,1.2791,0.2326,0.814,0.1455
445276,"Jansen, Kenley",2024-05-19,129,5.275,-0.04563,0.514,0.3147,0.6149,1.2791,0.2326,0.814,0.1455
445276,"Jansen, Kenley",2024-05-20,115,5.229,-0.04732,0.5193,0.3113,0.6187,1.1739,0.2609,0.913,0.1783
445276,"Jansen, Kenley",2024-05-21,126,5.252,-0.04646,0.5114,0.3124,0.6164,1.0714,0.2381,0.9524,0.1935
445276,"Jansen, Kenley",2024-05-22,126,5.252,-0.04646,0.5114,0.3124,0.6164,1.0714,0.2381,0.9524,0.1935
445276,"Jansen, Kenley",2024-05-23,126,5.252,-0.04646,0.5114,0.3124,0.6164,1.0714,0.2381,0.9524,0.1935
445276,"Jansen, Kenley",2024-05-24,126,5.252,-0.04646,0.5114,0.3124,0.6164,1.0714,0.2381,0.9524,0.1935
445276,"Jansen, Kenley",2024-05-25,118,5.215,-0.04781,0.5173,0.3112,0.6249,1.0169,0.2542,1.0169,0.211
445276,"Jansen, Kenley",2024-05-26,128,5.214,-0.04786,0.5259,0.2996,0.6371,1.1719,0.2344,0.9375,0.1699
445276,"Jansen, Kenley",2024-05-27,128,5.214,-0.04786,0.5259,0.2996,0.6371,1.1719,0.2344,0.9375,0.1699
445276,"Jansen, Kenley",2024-05-28,118,5.255,-0.04638,0.52,0.303,0.6192,1.1441,0.2542,1.0169,0.1827
445276,"Jansen, Kenley",2024-05-29,118,5.255,-0.04638,0.52,0.303,0.6192,1.1441,0.2542,1.0169,0.1827
445276,"Jansen, Kenley",2024-05-30,118,5.255,-0.04638,0.52,0.303,0.6192,1.1441,0.2542,1.0169,0.1827
445276,"Jansen, Kenley",2024-05-31,118,5.255,-0.04638,0.52,0.303,0.6192,1.1441,0.2542,1.0169,0.1827
