batter,pa,pitches,decision_raw,contact_raw,power_raw,process_raw,decision_plus,k_avoidance_plus,power_plus,process_plus
801887,3,7,0.1518008768092713,0.11642823103865779,,0.11642823103865779,184.1,152.3,,113.0
672279,1,4,-0.10404233651994668,0.09985630082604624,0.016466466501943666,0.1163227673279899,-66.2,145.1,104.7,113.0
826723,1,6,-0.030514639121694453,0.11363942758211693,,0.11363942758211693,5.8,151.1,,112.4
835614,2,4,0.13210676881035713,0.11360655022966067,,0.11360655022966067,164.8,151.1,,112.4
690841,3,7,-0.014592811232566593,0.11296135663212102,,0.11296135663212102,21.3,150.8,,112.3
676475,539,1982,0.06574842810137203,0.01901875630191431,0.09226630505627707,0.11128506135819138,99.9,110.1,119.7,111.9
695506,464,1675,0.061377458632834545,0.006047504390150084,0.10387616980269755,0.10992367419284764,95.6,104.4,121.9,111.7
687952,92,338,0.053958466940544667,0.003808181970760448,0.10577348898578441,0.10958167095654486,88.4,103.5,122.3,111.6
702708,3,4,0.2601642215503028,0.10877779769397732,,0.10877779769397732,290.1,149.0,,111.4
656941,551,2331,0.061794652432002536,-0.036884847766517674,0.14448889302030607,0.10760404525378839,96.1,85.8,129.9,111.2
828318,2,8,-0.06890560715998667,0.10722786306439268,,0.10722786306439268,-31.8,148.3,,111.1
672642,7,23,0.02059691313152482,-0.03364489989664927,0.1400558881353208,0.10641098823867154,55.8,87.2,129.1,110.9
683233,3,10,-0.0906112706494516,0.10637158726304002,,0.10637158726304002,-53.0,147.9,,110.9
672463,3,5,0.12683294016891294,0.10636147956868963,,0.10636147956868963,159.7,147.9,,110.9
821690,2,4,0.1938697954842747,0.10631346489458689,,0.10631346489458689,225.2,147.9,,110.9
808959,397,1761,0.06695616724175867,-0.04585742216708737,0.15037730591133464,0.10451988374424727,101.1,81.9,131.1,110.5
814188,3,13,0.04861771127830683,0.10285732707983809,,0.10285732707983809,83.2,146.4,,110.2
624413,560,2343,0.06641249864072712,-0.012116401709725553,0.114899835833768,0.10278343412404245,100.6,96.6,124.1,110.2
666386,2,5,-0.012159029330360444,0.10140798328024703,,0.10140798328024703,23.7,145.8,,109.9
665742,358,1464,0.06654734851272334,0.02208231558566978,0.0790018715499331,0.10108418713560288,100.7,111.4,117.0,109.8
669398,41,150,0.06607936634272131,-0.028533271352381304,0.1289139835879498,0.1003807122355685,100.2,89.4,126.9,109.7
687799,4,15,0.03745841972298659,0.10012810551199136,,0.10012810551199136,72.3,145.2,,109.6
804911,2,4,0.13312168820620834,0.09741090363555234,,0.09741090363555234,165.8,144.0,,109.0
800345,5,14,0.08762926114339,0.09608797117271957,,0.09608797117271957,121.3,143.5,,108.8
700250,521,2093,0.058106346473608905,-0.001194909808387783,0.09668483221327791,0.09548992240489013,92.4,101.3,120.5,108.6
682829,496,1997,0.04195306066513238,0.007404185180903349,0.08715732656673597,0.09456151174763933,76.6,105.0,118.6,108.4
805126,4,14,0.10187789138619917,0.09276685056012002,,0.09276685056012002,135.3,142.0,,108.1
701762,435,1873,0.07144366635413212,-0.04753190721363857,0.1374312646784735,0.08989935746483493,105.5,81.2,128.6,107.5
681495,1,6,-0.10220181810515135,0.08961421731683078,,0.08961421731683078,-64.4,140.7,,107.4
677951,488,1812,0.05892893701751535,0.02771302071692053,0.06204000772305999,0.08975302843998052,93.3,113.8,113.7,107.4
668752,3,9,0.07688807278917717,0.08911550863843246,,0.08911550863843246,110.8,140.4,,107.3
681230,3,10,0.08695706198640171,0.08839944542317205,,0.08839944542317205,120.7,140.1,,107.2
827517,2,9,0.0769855029626916,0.08797802498408935,,0.08797802498408935,110.9,139.9,,107.1
691023,534,1902,0.06256261626799277,0.007519581163129723,0.0803449829185397,0.08786456408166943,96.8,105.1,117.3,107.0
691913,1,3,0.02970585990724403,0.08786424222436523,,0.08786424222436523,64.7,139.9,,107.0
824615,1,3,-0.012531955743460492,0.08738713391235785,,0.08738713391235785,23.4,139.7,,106.9
807080,1,3,-0.015730411720569694,0.08680127166175328,,0.08680127166175328,20.2,139.4,,106.8
813400,2,6,0.026482720143140005,0.08621000867552685,,0.08621000867552685,61.5,139.2,,106.7
671739,496,1764,0.05607688542260098,0.019543487934864438,0.06648253313437304,0.08602602106923747,90.5,110.3,114.6,106.7
621566,561,2410,0.06495156376974204,-0.0105389924646227,0.09627375427082296,0.08573476180620027,99.1,97.2,120.4,106.6
575929,486,1891,0.06271619570798945,-0.01381074342052922,0.09912986479137086,0.08531912137084163,97.0,95.8,121.0,106.5
827759,2,6,0.14124973608606853,0.08459936741480689,,0.08459936741480689,173.8,138.5,,106.4
686948,473,1803,0.06189556518237934,0.0066661704148443315,0.07789799263841742,0.08456416305326175,96.2,104.7,116.8,106.4
592273,4,16,0.07898933517923547,0.0843405343210808,,0.0843405343210808,112.9,138.4,,106.3
691406,553,2142,0.05636171625425683,0.028447017010063694,0.055895504751894184,0.08434252176195788,90.7,114.1,112.5,106.3
