batter,player_name,rank,xfp_rh3_per_pa,bat_speed,n_sw,xwobacon,bat_speed_base,xwobacon_base,d_bat_speed,d_xwobacon,name,z,bs_pctl,ev90,hard_hit_pct,barrel_pct,xwoba_on_contact,k_pct,hard_hit_pct_l21d,barrel_pct_l21d,xwoba_on_contact_l21d,k_pct_l21d,proj_ros_pa_per_teamgame,key,is_fa,tag,attention
663586,Austin Riley,343,0.4167349509168115,73.92097505668934,882.0,0.384010909090909,73.99052987598648,0.4402200050598222,-0.0695548192971386,-0.0562090959689131,Austin Riley,-0.0595255860532615,93.0,108.67,0.4285714285714285,0.1547619047619047,0.4094285714285712,0.3486842105263157,0.5813953488372093,0.2093023255813953,0.5375348837209303,0.379746835443038,3.167,austin riley,True,LEVEL,93.0
669394,Jake Burger,192,0.4808144522903911,73.6186274509804,816.0,0.3725228070175439,73.14902234636871,0.4138918996555711,0.4696051046116878,-0.0413690926380271,Jake Burger,0.4018919083981264,91.0,106.94,0.5,0.1428571428571428,0.3561938775510205,0.2810457516339869,0.5319148936170213,0.1489361702127659,0.3223617021276596,0.3055555555555556,3.0906,jake burger,True,LEVEL,91.0
691176,Jasson Domínguez,196,0.4784784857784846,73.2941475826972,393.0,0.3447987012987013,72.76812796208532,0.3751564144148055,0.5260196206118906,-0.0303577131161041,Jasson Domínguez,0.4501719148844823,89.0,105.65,0.3867924528301887,0.0660377358490566,0.3437452830188679,0.23841059602649,0.38,0.06,0.3189399999999999,0.2465753424657534,3.0978,jasson dominguez,True,LEVEL,89.0
681715,Heriberto Hernández,112,0.521874077511538,72.5277573529412,544.0,0.4325786802030456,71.10748031496063,0.4082337408010456,1.4202770379805685,0.024344939402,Heriberto Hernández,1.2154847629265797,81.0,105.55,0.5104166666666666,0.15625,0.4292395833333335,0.2745098039215686,0.5,0.1304347826086956,0.4205869565217391,0.3544303797468354,2.9159,heriberto hernandez,True,LEVEL+STEP,88.10138518990284
683146,Brett Baty,433,0.3673014669297806,73.07692307692308,702.0,0.3774827586206896,72.86415094339623,0.4156566917419657,0.2127721335268546,-0.038173933121276,Brett Baty,0.1820921407312154,88.0,107.03,0.4387755102040816,0.1020408163265306,0.3783367346938774,0.261437908496732,0.4347826086956521,0.0869565217391304,0.3959565217391304,0.3142857142857143,2.247,brett baty,True,LEVEL,88.0
680776,Jarren Duran,154,0.4923756945157879,73.01740166865315,839.0,0.387251724137931,73.19891666666666,0.3890933466898358,-0.1815149980135117,-0.0018416225519047,Jarren Duran,-0.155342027244047,87.0,105.3,0.3636363636363636,0.0808080808080808,0.3953505154639175,0.2466666666666666,0.4285714285714285,0.0634920634920634,0.4013548387096774,0.1976744186046511,3.6753,jarren duran,True,LEVEL,87.0
667670,Brent Rooker,265,0.4487981872070248,72.42176470588235,340.0,0.4237068965517241,71.2953488372093,0.4181711847125796,1.1264158686730497,0.0055357118391445,Brent Rooker,0.9639959588711812,80.0,106.13,0.4222222222222222,0.1444444444444444,0.4284666666666666,0.3116883116883117,,,,,2.1048,brent rooker,True,LEVEL+STEP,85.63207934336525
676356,Jonny DeLuca,189,0.4818618478589458,71.4576388888889,432.0,0.3372321428571428,68.98209169054441,0.3159937669273708,2.4755471983444863,0.021238375929772,Jonny DeLuca,2.118593639851885,72.0,102.33,0.2909090909090909,0.0454545454545454,0.3321743119266055,0.2236842105263158,0.375,0.075,0.3534,0.2115384615384615,2.1652,jonny deluca,True,LEVEL+STEP,84.37773599172243
691781,Brady House,465,0.3402205327607763,72.10642857142858,420.0,0.440659420289855,71.11590493601462,0.3852791614731851,0.9905236354139646,0.0553802588166698,Brady House,0.8476982686956519,78.0,107.06,0.5051546391752577,0.134020618556701,0.4565876288659793,0.2894736842105263,0.68,0.2,0.5472400000000001,0.325,2.427,brady house,True,LEVEL+STEP,82.95261817706982
682626,Francisco Alvarez,209,0.4741431871770524,72.46185185185186,540.0,0.4280734463276836,72.12929292929293,0.3981108383803113,0.3325589225589311,0.0299626079473722,Francisco Alvarez,0.2846066593602082,81.0,106.87,0.4761904761904761,0.1785714285714285,0.4689285714285713,0.3,0.48,0.2,0.4798399999999999,0.3214285714285714,2.433,francisco alvarez,True,LEVEL,81.0
592663,J.T. Realmuto,281,0.4405713282047485,71.79703832752614,574.0,0.3679592760180996,70.40087293889428,0.3809917238282638,1.3961653886318572,-0.0130324478101642,J.T. Realmuto,1.1948498152307006,74.0,104.6,0.4455445544554455,0.0594059405940594,0.4020198019801978,0.2171052631578947,0.5581395348837209,0.0465116279069767,0.459232558139535,0.21875,2.6009,jt realmuto,True,LEVEL+STEP,80.98082694315929
542303,Marcell Ozuna,384,0.3948257075550043,71.8544061302682,522.0,0.3817321428571428,70.97733598409542,0.4072879625914319,0.8770701461727839,-0.0255558197342891,Marcell Ozuna,0.7506038400836218,75.0,103.16,0.3529411764705882,0.0705882352941176,0.3919529411764705,0.3092105263157895,0.25,0.0,0.1957083333333333,0.1,2.2374,marcell ozuna,True,LEVEL+STEP,79.38535073086392
641857,Ryan McMahon,438,0.3666429884682921,72.32217898832685,514.0,0.4091470588235293,71.58773500447627,0.4263394119939483,0.7344439838505821,-0.0171923531704189,Ryan McMahon,0.6285431980670315,79.0,105.4,0.4947368421052631,0.1263157894736842,0.4566421052631578,0.28,0.4594594594594595,0.081081081081081,0.3502702702702703,0.2075471698113207,2.1153,ryan mcmahon,True,LEVEL,79.0
657757,Gavin Sheets,178,0.4844579222100457,72.1875968992248,645.0,0.3414326530612244,72.95930693069306,0.3904103743342575,-0.7717100314682597,-0.0489777212730331,Gavin Sheets,-0.660435787922732,78.0,103.19,0.3137254901960784,0.0392156862745098,0.2922254901960784,0.1710526315789473,0.3243243243243243,0.027027027027027,0.2049459459459459,0.14,2.5523,gavin sheets,True,LEVEL,78.0
650489,Willi Castro,310,0.4291103686851532,71.31660329531053,789.0,0.3795269709543569,69.896640537514,0.3558780778516529,1.419962757796526,0.023648893102704,Willi Castro,1.215215799361882,69.0,107.52,0.3666666666666666,0.1444444444444444,0.4269,0.3066666666666666,0.3636363636363636,0.2045454545454545,0.4677954545454545,0.2537313432835821,2.9995,willi castro,True,LEVEL+STEP,76.09981378898263
694374,Tim Tawa,376,0.3971502036296197,71.4332268370607,313.0,0.3452231404958678,70.61215880893302,0.362962878085095,0.8210680281276836,-0.0177397375892271,Tim Tawa,0.7026767671569057,71.0,104.1,0.4476190476190476,0.0857142857142857,0.358009900990099,0.2368421052631578,0.5166666666666667,0.1,0.361,0.2125,2.4391,tim tawa,True,LEVEL+STEP,75.10534014063842
671732,Lawrence Butler,253,0.4538278224166558,71.79882154882155,594.0,0.3649278846153846,71.60285467128027,0.3854332541411265,0.1959668775412808,-0.0205053695257419,Lawrence Butler,0.1677100645296672,74.0,104.8,0.4395604395604395,0.0879120879120879,0.3579888888888889,0.2582781456953642,0.4565217391304347,0.108695652173913,0.3561555555555556,0.2318840579710145,2.7972,lawrence butler,True,LEVEL,74.0
686611,Dylan Crews,292,0.4372083107551842,71.64338085539714,491.0,0.3828146067415731,71.24045368620037,0.3624767311144213,0.4029271691967722,0.0203378756271517,Dylan Crews,0.3448283832175262,73.0,104.52,0.4318181818181818,0.1136363636363636,0.3589545454545454,0.2649006622516556,0.4782608695652174,0.1739130434782608,0.4073043478260869,0.2804878048780488,3.1391,dylan crews,True,LEVEL,73.0
687952,Christian Encarnacion-Strand,187,0.4821743009255729,71.46557377049182,122.0,0.4839189189189189,72.38053435114504,0.3415804435352722,-0.9149605806532292,0.1423384753836467,Christian Encarnacion-Strand,-0.7830307853485634,72.0,106.94,0.4311926605504587,0.146788990825688,0.3701240998517189,0.2302631578947368,0.4210526315789473,0.2368421052631578,0.4839189189189188,0.2181818181818181,2.0806,christian encarnacion strand,True,LEVEL,72.0
687401,Joey Ortiz,213,0.4724047820348775,71.41081677704196,453.0,0.3223069306930692,70.83693586698337,0.2942010463428064,0.5738809100585911,0.0281058843502627,Joey Ortiz,0.4911319997839743,71.0,105.14,0.3478260869565217,0.0434782608695652,0.3484778761061947,0.1842105263157894,0.4285714285714285,0.0357142857142857,0.3532857142857143,0.2,2.0364,joey ortiz,True,LEVEL,71.0
662139,Daulton Varsho,85,0.5414547573567324,71.13064295485636,731.0,0.3237080291970803,73.86327345309381,0.4340927237207157,-2.732630498237455,-0.1103846945236354,Daulton Varsho,-2.3386076409703507,68.0,102.8,0.3513513513513513,0.063063063063063,0.3049549549549548,0.1895424836601307,0.2909090909090909,0.0727272727272727,0.3063090909090909,0.1733333333333333,3.0245,daulton varsho,True,LEVEL,68.0
686555,Isaac Collins,123,0.5139150763899784,71.1751304347826,575.0,0.3284372469635627,70.55627476882431,0.344985923993832,0.6188556659582929,-0.0165486770302692,Isaac Collins,0.5296217655483757,68.0,103.5,0.4234234234234234,0.036036036036036,0.3268918918918919,0.1776315789473684,0.4,0.04,0.27154,0.1971830985915492,2.8709,isaac collins,True,LEVEL,68.0
680777,Ryan Jeffers,63,0.5635151735261118,71.04032258064517,372.0,0.3824064516129032,70.4100424328147,0.3529004896080079,0.6302801478304616,0.0295059620048952,Ryan Jeffers,0.5393989310369457,68.0,106.72,0.4181818181818181,0.109090909090909,0.3826363636363635,0.1503267973856209,0.3617021276595745,0.0425531914893617,0.3341702127659574,0.1818181818181818,2.9531,ryan jeffers,True,LEVEL,68.0
672275,Patrick Bailey,472,0.3299815980776815,70.79401709401711,468.0,0.3564012345679012,70.02680288461539,0.3386203614158268,0.7672142094017147,0.0177808731520743,Patrick Bailey,0.6565882264452302,64.0,103.98,0.3980582524271844,0.087378640776699,0.3726633663366338,0.2533333333333333,0.4411764705882353,0.1176470588235294,0.4323529411764705,0.2291666666666666,2.0343,patrick bailey,True,LEVEL+STEP,67.83607104700857
687637,Dylan Beavers,333,0.4201432151885765,70.90298913043478,368.0,0.3579242424242423,70.50558139534883,0.3886818534440238,0.3974077350859488,-0.0307576110197814,Dylan Beavers,0.3401048061390557,66.0,102.95,0.3958333333333333,0.0625,0.3753157894736843,0.2466666666666666,0.4210526315789473,0.0526315789473684,0.4184736842105263,0.2666666666666666,2.4907,dylan beavers,True,LEVEL,66.0
673237,Yainer Diaz,181,0.4838592989857588,70.81846522781774,417.0,0.3464347826086956,70.39059040590405,0.3786685308263542,0.4278748219136901,-0.0322337482176586,Yainer Diaz,0.3661787894673612,65.0,105.32,0.3898305084745763,0.059322033898305,0.377508474576271,0.1733333333333333,0.4545454545454545,0.0454545454545454,0.3977272727272729,0.1785714285714285,2.8018,yainer diaz,True,LEVEL,65.0
663457,Lars Nootbaar,150,0.4940234798765766,70.7122866894198,293.0,0.3602384615384615,71.30780379041248,0.3492481222559417,-0.5955171009926801,0.0109903392825198,Lars Nootbaar,-0.5096484298218408,63.0,105.29,0.4607843137254901,0.0784313725490196,0.329578431372549,0.1866666666666666,0.4807692307692308,0.0769230769230769,0.290423076923077,0.1923076923076923,2.8909,lars nootbaar,True,LEVEL,63.0
669224,Austin Wells,347,0.4141382972956006,70.7610878661088,478.0,0.3637735849056604,71.53374301675977,0.3644938668925183,-0.7726551506509765,-0.0007202819868579,Austin Wells,-0.6612446286876122,63.0,103.4,0.4239130434782608,0.0869565217391304,0.3783076923076923,0.3,0.5,0.1153846153846153,0.4448846153846154,0.2142857142857142,2.0302,austin wells,True,LEVEL,63.0
671218,Heliot Ramos,263,0.4498948248968117,70.73812500000001,640.0,0.4233333333333333,72.16346774193549,0.3746925802873553,-1.4253427419354807,0.048640753045978,Heliot Ramos,-1.2198200340082324,63.0,106.41,0.47,0.13,0.40663,0.26,0.392156862745098,0.0392156862745098,0.3091764705882354,0.2857142857142857,3.5972,heliot ramos,True,LEVEL,63.0
678554,Curtis Mead,146,0.5011616387781779,70.55891891891892,555.0,0.3930412844036697,71.10962343096234,0.3380433217519489,-0.5507045120434242,0.0549979626517208,Curtis Mead,-0.4712974478665458,60.0,104.74,0.3939393939393939,0.1111111111111111,0.3807676767676766,0.2156862745098039,0.3888888888888889,0.0,0.2709444444444444,0.2424242424242424,2.1477,curtis mead,True,LEVEL,60.0
678662,Ezequiel Tovar,439,0.3659028703571707,70.5811230585424,837.0,0.3373984962406015,69.9596511627907,0.4067777604576758,0.6214718957516965,-0.0693792642170742,Ezequiel Tovar,0.5318607565094055,60.0,101.34,0.3177570093457944,0.02803738317757,0.2700471698113207,0.2333333333333333,0.4705882352941176,0.0294117647058823,0.3161515151515151,0.2692307692307692,2.5799,ezequiel tovar,True,LEVEL,60.0
686681,Michael Massey,175,0.4850546054091856,70.375,588.0,0.3299632653061224,68.91219512195121,0.2972309785603029,1.462804878048786,0.0327322867458195,Michael Massey,1.2518804380102204,55.0,102.1,0.3706896551724138,0.0344827586206896,0.3285043478260869,0.1533333333333333,0.375,0.0357142857142857,0.2827857142857143,0.1714285714285714,2.4588,michael massey,True,STEP-ONLY,-45.0
690993,Colt Keith,163,0.4889803878209925,70.24898710865561,543.0,0.3805325203252033,68.98633540372671,0.3970324890200943,1.2626517049288992,-0.016499968694891,Colt Keith,1.0805877073155512,52.0,103.04,0.4210526315789473,0.1052631578947368,0.409140350877193,0.1830065359477124,0.3695652173913043,0.0434782608695652,0.402391304347826,0.180327868852459,2.6218,colt keith,True,STEP-ONLY,-48.0
665750,Leody Taveras,386,0.3924573270621952,70.02512,625.0,0.3348093023255814,69.02844574780057,0.3085576377620607,0.9966742521994264,0.0262516645635207,Leody Taveras,0.8529620170950197,49.0,104.86,0.3655913978494624,0.053763440860215,0.3210888888888888,0.2987012987012987,0.3783783783783784,0.054054054054054,0.3189714285714286,0.2666666666666666,2.4558,leody taveras,True,STEP-ONLY,-51.0
680574,Matt McLain,248,0.4556624068059813,69.96900900900901,555.0,0.3865175879396985,67.42824974411464,0.361302137161378,2.540759264894376,0.0252154507783204,Matt McLain,2.174402662409236,48.0,103.97,0.4024390243902439,0.1341463414634146,0.4221851851851852,0.3333333333333333,0.2352941176470588,0.1764705882352941,0.4653529411764704,0.3214285714285714,2.5522,matt mclain,True,STEP-ONLY,-52.0
656555,Rhys Hoskins,418,0.3763728357446288,69.95289575289576,518.0,0.3526064516129032,68.0654255319149,0.3802892625972195,1.887470220980859,-0.0276828109843162,Rhys Hoskins,1.6153125289851276,47.0,105.46,0.3733333333333333,0.1466666666666666,0.3918266666666665,0.3733333333333333,0.5,0.25,0.5103000000000002,0.3783783783783784,2.0126,rhys hoskins,True,STEP-ONLY,-53.0
650859,Luis Rengifo,242,0.4589797855457472,69.78927875243663,513.0,0.3031198156682028,68.11177644710578,0.3454114018343979,1.677502305330847,-0.0422915861661951,Luis Rengifo,1.4356202609618982,43.0,102.4,0.3454545454545454,0.0181818181818181,0.3079444444444446,0.1503267973856209,0.3636363636363636,0.0181818181818181,0.3378888888888887,0.1538461538461538,2.954,luis rengifo,True,STEP-ONLY,-57.0
663886,Tyler Stephenson,193,0.4805904080258954,69.00327272727273,550.0,0.4289846153846154,67.94957555178269,0.4308945350343373,1.0536971754900435,-0.0019099196497219,Tyler Stephenson,0.9017627035412542,33.0,103.76,0.4795918367346938,0.1224489795918367,0.458734693877551,0.2434210526315789,0.5,0.2352941176470588,0.5800294117647061,0.288135593220339,2.3649,tyler stephenson,True,STEP-ONLY,-67.0
641680,Jonah Heim,277,0.4442968031095519,68.77279069767442,430.0,0.3449893048128342,67.35420219244823,0.3102833717036808,1.4185885052261966,0.0347059331091534,Jonah Heim,1.2140397027166647,30.0,103.4,0.3454545454545454,0.0727272727272727,0.3508000000000002,0.2052980132450331,0.3859649122807017,0.0701754385964912,0.3665438596491229,0.1842105263157894,2.7579,jonah heim,True,STEP-ONLY,-70.0
655316,Andruw Monasterio,170,0.4873556445226855,68.28943965517242,464.0,0.3651952662721893,66.83268482490273,0.3353299346268807,1.4567548302696878,0.0298653316453086,Andruw Monasterio,1.246702757393115,24.0,102.17,0.3557692307692308,0.1057692307692307,0.3728640776699028,0.22,0.32,0.06,0.38742,0.1714285714285714,2.3542,andruw monasterio,True,STEP-ONLY,-76.0
666182,Bo Bichette,93,0.5380709732263811,68.27578616352201,954.0,0.3635649867374005,67.0657986111111,0.3899665335619243,1.209987552410908,-0.0264015468245237,Bo Bichette,1.0355172927230036,24.0,104.1,0.2831858407079646,0.0265486725663716,0.3136283185840705,0.2012987012987013,0.2258064516129032,0.0161290322580645,0.3175967741935483,0.2209302325581395,3.8282,bo bichette,True,STEP-ONLY,-76.0
691720,Kyle Karros,286,0.4391267780396508,68.09394409937889,644.0,0.3692730923694779,66.4091575091575,0.2899014010044938,1.6847865902213923,0.0793716913649841,Kyle Karros,1.4418542118436664,21.0,105.1,0.4257425742574257,0.0891089108910891,0.3689702970297031,0.1920529801324503,0.3157894736842105,0.0263157894736842,0.3184736842105263,0.1896551724137931,2.5214,kyle karros,True,STEP-ONLY,-79.0
643217,Andrew Benintendi,211,0.473942894859292,67.89285714285714,658.0,0.3796784140969163,66.49941176470588,0.3515044045483463,1.393445378151256,0.0281740095485699,Andrew Benintendi,1.192522007904552,19.0,102.53,0.4166666666666667,0.074074074074074,0.3447222222222224,0.1753246753246753,0.282051282051282,0.0512820512820512,0.2832051282051281,0.2372881355932203,2.4725,andrew benintendi,True,STEP-ONLY,-81.0
691594,Javier Sanoja,49,0.5804072704450831,67.8130604288499,513.0,0.2766029962546816,66.72614503816794,0.2919425210774268,1.086915390681952,-0.0153395248227451,Javier Sanoja,0.930191125136234,19.0,100.34,0.2992700729927007,0.0218978102189781,0.2907956204379562,0.04,0.2786885245901639,0.0327868852459016,0.2835901639344261,0.044776119402985,2.517,javier sanoja,True,STEP-ONLY,-81.0
687462,Spencer Horwitz,38,0.5972371968303021,67.36774193548386,496.0,0.3109285714285714,66.44316069057105,0.3512127652000456,0.9245812449128152,-0.0402841937714742,Spencer Horwitz,0.7912642288979894,16.0,101.85,0.3611111111111111,0.1203703703703703,0.3281574074074075,0.1447368421052631,0.1333333333333333,0.0,0.2429333333333333,0.238095238095238,2.4565,spencer horwitz,True,STEP-ONLY,-84.0
696285,Jacob Young,195,0.4787364700200311,67.29889705882353,544.0,0.3459206349206349,66.40692167577413,0.325329105371326,0.8919753830493988,0.0205915295493088,Jacob Young,0.7633598643147089,16.0,101.4,0.3018867924528302,0.0660377358490566,0.3368076923076923,0.1854304635761589,0.2682926829268293,0.073170731707317,0.385,0.1166666666666666,2.5581,jacob young,True,STEP-ONLY,-84.0
702332,Caleb Durbin,61,0.5650472844539741,67.04970326409496,674.0,0.2874516129032258,65.1483418367347,0.2978444122572801,1.901361427360257,-0.0103927993540543,Caleb Durbin,1.627200737581976,14.0,99.34,0.2212389380530973,0.0265486725663716,0.2774090909090909,0.1118421052631579,0.2,0.0285714285714285,0.2679264705882354,0.1063829787234042,3.3893,caleb durbin,True,STEP-ONLY,-86.0
668885,Austin Martin,291,0.4373594315338468,66.43150105708244,473.0,0.3011079812206572,65.52666666666667,0.3669566248825628,0.9048343904157718,-0.0658486436619055,Austin Martin,0.7743647085121556,8.0,99.8,0.2421052631578947,0.0105263157894736,0.2722,0.2119205298013245,0.3225806451612903,0.032258064516129,0.220258064516129,0.1666666666666666,2.3953,austin martin,True,STEP-ONLY,-92.0
