mlbam_id,player_name,player_type,live_blend_xfp,ci_lower,ci_upper,fitted_split_day,live_split_day,n_features_used,confidence_tier
543135,"Eovaldi, Nathan",SP,9.8467,3.1914,15.756,93,79,19,HIGH
547179,"Lorenzen, Michael",SP,6.2251,-1.763,11.7804,93,79,19,HIGH
605488,"Springs, Jeffrey",SP,13.1362,7.4442,18.4018,93,79,19,HIGH
607259,"Martinez, Nick",SP,11.6343,5.8525,16.606,93,79,19,HIGH
608372,"Sugano, Tomoyuki",SP,8.7819,0.5519,14.5481,93,79,19,HIGH
608379,"Wacha, Michael",SP,9.952,2.8662,14.7665,93,79,19,HIGH
621111,"Buehler, Walker",SP,9.632,0.8258,14.4858,93,79,19,HIGH
642547,"Peralta, Freddy",SP,12.9525,6.9806,18.7169,93,79,19,HIGH
650633,"King, Michael",SP,11.3765,5.0906,15.7422,93,79,19,HIGH
650911,"Sánchez, Cristopher",SP,11.7935,5.1356,16.4441,93,79,19,HIGH
656302,"Cease, Dylan",SP,15.6024,6.4376,20.1353,93,79,19,HIGH
656492,"Griffin, Foster",SP,7.9627,2.2593,13.1741,93,79,19,HIGH
656605,"Keller, Mitch",SP,13.8824,4.1456,19.3494,93,79,19,HIGH
656876,"Rasmussen, Drew",SP,13.0303,6.3732,17.46,93,79,19,HIGH
657277,"Webb, Logan",SP,7.7697,2.2878,13.7333,93,79,19,MED
663436,"Martin, Davis",SP,10.2015,-0.8241,14.7756,93,79,19,HIGH
663903,"Singer, Brady",SP,4.5643,-1.1398,9.5435,93,79,19,HIGH
664285,"Valdez, Framber",SP,11.6992,5.4126,17.7346,93,79,19,HIGH
665795,"Cabrera, Edward",SP,10.5584,4.7009,15.1963,93,79,19,HIGH
666200,"Luzardo, Jesús",SP,17.1059,11.4033,22.0333,93,79,19,HIGH
668678,"Gallen, Zac",SP,5.1986,-3.5934,10.2292,93,79,19,HIGH
669022,"Gore, MacKenzie",SP,10.2135,1.9438,16.1776,93,79,19,HIGH
669160,"May, Dustin",SP,6.2918,0.1775,12.4445,93,79,19,HIGH
669194,"Nelson, Ryne",SP,7.1602,1.3502,12.1044,93,79,19,HIGH
669302,"Gilbert, Logan",SP,15.2391,8.3777,20.4601,93,79,19,HIGH
669432,"Rogers, Trevor",SP,13.428,7.7242,19.43,93,79,19,HIGH
669467,"Pallante, Andre",SP,7.8795,-0.7637,13.6453,93,79,19,HIGH
671096,"Abbott, Andrew",SP,5.8442,0.4552,10.9037,93,79,19,HIGH
671737,"Bradley, Taj",SP,10.3281,2.5616,15.3796,93,79,19,HIGH
672282,"Detmers, Reid",SP,14.5799,5.9293,19.6466,93,79,19,HIGH
676106,"Hancock, Emerson",SP,13.2355,6.5622,19.2664,93,79,19,HIGH
676974,"Meyer, Max",SP,13.4041,6.147,19.3496,93,79,19,HIGH
677944,"Cecconi, Slade",SP,3.9711,-1.9198,9.7199,93,79,19,HIGH
677958,"Rocker, Kumar",SP,7.7296,0.4741,12.7927,93,79,19,HIGH
684007,"Imanaga, Shota",SP,13.0378,5.2935,18.9477,93,79,19,HIGH
