Pitcher,MLBAMID,Num_Pitches,PLV,PLA,FF,SI,SL,ST,CH,CU,FC,FS
Kenley Jansen,445276,799,4.984881101376721,3.0394118963414636,9.38504586915888,3.9194866040790584,2.581580315499606,9.38504586915888,9.38504586915888,9.38504586915888,3.006041093636625,9.38504586915888
Robert Garcia,676395,945,5.061788359788359,3.0395289217877095,3.12011218055866,9.38504586915888,2.5390167279588587,9.38504586915888,3.1595483499600956,9.38504586915888,9.38504586915888,9.38504586915888
Blake Snell,605483,1773,5.109774393683024,3.0421550769230774,3.027650545725716,9.38504586915888,4.898222334431721,9.38504586915888,2.3269829057630473,2.834279098651349,9.38504586915888,9.38504586915888
Bryan Abreu,650556,1293,5.102529002320186,3.043035713086834,3.5584030993966347,9.38504586915888,2.5926494320074007,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Spencer Bivens,702352,758,5.056503957783641,3.0433679401452993,6.299900194695423,3.188466271370629,9.38504586915888,2.384046440414918,3.1238652897787142,9.38504586915888,1.73664,9.38504586915888
José Berríos,621244,2913,5.026364572605561,3.0491184228769495,3.9110990078963255,3.3431831746303473,9.38504586915888,9.38504586915888,3.4238945869950097,1.9569162872596155,2.9079978096161434,9.38504586915888
Daniel Hudson,543339,992,5.051602822580645,3.0495929999999998,2.684783687894435,4.1728593371428575,3.239387316251316,9.38504586915888,4.354064185328185,9.38504586915888,9.38504586915888,9.38504586915888
Blake Treinen,595014,737,5.049118046132972,3.051150814285714,4.436731654181186,2.5621378216836734,3.093464919436813,3.5384050201127826,9.38504586915888,9.38504586915888,2.7467894004201683,9.38504586915888
Luke Jackson,592426,909,5.143278327832783,3.052601351391743,4.326382276794398,9.38504586915888,2.2563367666481686,9.38504586915888,9.38504586915888,3.111416091150678,9.38504586915888,9.38504586915888
Ranger Suarez,624133,2346,5.0437254901960795,3.0576629439744925,3.5502665341477493,2.6309679962030614,9.38504586915888,9.38504586915888,3.7275716333398967,2.8950709750611745,2.7447944901966923,9.38504586915888
Ross Stripling,548389,1358,5.075832106038291,3.0606625195312502,3.8461708267339936,3.6392370820312507,2.5399582674309045,9.38504586915888,2.174575339075575,2.5907114423076925,2.7394433600031403,9.38504586915888
Jorge Alcala,660896,930,5.062860215053764,3.0623043599999993,3.3078814406087855,3.3729388949698187,2.60450632264226,9.38504586915888,3.5320872236453207,9.38504586915888,9.38504586915888,9.38504586915888
Shane Baz,669358,1205,5.008804979253113,3.06489762605042,2.4667114630878344,9.38504586915888,3.7568956944217375,9.38504586915888,4.131021161222554,3.2070457802878236,9.38504586915888,9.38504586915888
Bowden Francis,670102,1557,4.996159280667952,3.0662912893890675,2.48198914971463,4.362848832285882,3.78182930964855,9.38504586915888,9.38504586915888,3.731742319555065,9.38504586915888,3.4835338030406575
Anthony Bender,669622,954,5.151100628930817,3.0804391698113207,6.134466461538461,3.5604472761020887,9.38504586915888,2.225125812080537,4.602993567567569,9.38504586915888,9.38504586915888,9.38504586915888
Max Fried,608331,2761,5.040633828323071,3.081872822179732,3.1676653065365628,3.931617531126328,2.516573429364612,3.229031733269599,3.0111595024318993,2.45091070460701,3.1811063993444404,9.38504586915888
Corbin Burnes,669203,2993,5.016732375542934,3.0886965389957926,9.38504586915888,5.1643886995645865,2.1322123407399247,9.38504586915888,4.065927036860079,3.35958532970393,2.6683697354775004,9.38504586915888
Paul Blackburn,621112,1212,5.069471947194719,3.089572247787611,4.077313091870407,4.020695022177205,2.8733008141592924,9.38504586915888,3.053242587074775,3.179300584934168,1.7895606013721785,9.38504586915888
Tobias Myers,668964,2142,5.037945845004669,3.0898598019729633,2.5518954081313923,9.38504586915888,2.7002084631254215,9.38504586915888,5.4662734317657495,3.583710776746458,3.1178394571378285,9.38504586915888
Seth Lugo,607625,3112,4.994193444730077,3.1028538483870967,3.298656432175774,3.550993426622687,2.6112754236828803,3.577881789531345,3.930318208395935,2.6368311015631836,2.435007276230117,3.558895017721519
Ryan Yarbrough,642232,1514,4.997727873183619,3.1081133918918917,3.563409008137699,3.1952358662962506,9.38504586915888,9.38504586915888,3.2371808871477854,2.201327573154886,4.334075219189189,9.38504586915888
Dylan Floro,571670,1018,4.969823182711198,3.111311970873786,4.709681219947043,2.6220282599806635,3.1237017984551056,9.38504586915888,2.7887244429986984,9.38504586915888,9.38504586915888,9.38504586915888
Kyle Muller,666205,724,4.955953038674033,3.115228474970136,3.071201846323067,9.38504586915888,2.06949394534199,9.38504586915888,4.102228450772199,4.5755499205087435,9.38504586915888,9.38504586915888
Will Vest,676684,1162,5.0884595524956975,3.1159165734597156,2.729262737461111,3.0094275100506622,3.514869011385736,9.38504586915888,4.584356515091045,9.38504586915888,9.38504586915888,9.38504586915888
Luis Castillo,622491,2858,5.063376487053884,3.1231216711026617,3.206179291191382,3.0238435145655487,2.7466909786858027,9.38504586915888,3.572817292812851,9.38504586915888,9.38504586915888,9.38504586915888
Jason Adam,592094,1109,4.973183047790802,3.1270086651583706,3.0271019745515995,9.38504586915888,2.8892443906689493,4.164356997810538,2.781897321330253,9.38504586915888,9.38504586915888,9.38504586915888
Nathan Eovaldi,543135,2622,5.004252479023647,3.1285451601562504,3.329675918781888,9.38504586915888,2.785485190429687,9.38504586915888,9.38504586915888,3.586935028725627,2.3879692114955358,3.078906861821241
Josh Winckowski,670174,1240,5.06041129032258,3.1448981842105264,5.311563732057415,3.2878235363833315,3.29447314897413,9.38504586915888,3.05163225,9.38504586915888,2.64117102408143,9.38504586915888
Joey Estes,683155,2013,5.032151018380526,3.151039784943559,3.5788624210332256,3.2457255778682237,3.05716509254125,1.6782656119939967,3.7450297353524813,9.38504586915888,9.38504586915888,9.38504586915888
Shelby Miller,571946,843,4.993428232502966,3.157648801329725,2.9808937253648047,9.38504586915888,3.088025732463645,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,3.799683424401198
Porter Hodge,687863,633,4.942622432859399,3.162230753334068,3.734264527645943,9.38504586915888,9.38504586915888,2.2317857760301076,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Craig Kimbrel,518886,957,5.164952978056426,3.1644109211908233,2.9380124248367334,9.38504586915888,9.38504586915888,2.521266535031847,9.38504586915888,3.7438560322452226,9.38504586915888,9.38504586915888
Steven Okert,595345,616,5.1075,3.1644152830188674,4.384083033656298,2.132293720754717,2.665643611682605,9.38504586915888,4.379155259433962,9.38504586915888,9.38504586915888,9.38504586915888
James McArthur,663704,902,5.027150776053215,3.168562547071867,4.498131760114778,3.4027819113458393,3.5023077139896373,9.38504586915888,9.38504586915888,2.3491864044891644,9.38504586915888,9.38504586915888
Paul Skenes,694973,2125,5.020917647058823,3.170940902255639,3.333245148617947,2.936416858377286,2.784485438554997,3.193744897959183,3.313784032449545,3.6297405647270358,9.38504586915888,9.38504586915888
Reynaldo López,625643,2108,5.000028462998102,3.172004447174447,3.016519502379891,9.38504586915888,3.113390348195751,9.38504586915888,3.9373918034398034,3.8051258439352154,9.38504586915888,9.38504586915888
Miles Mikolas,571945,2704,5.018779585798817,3.1751017514563107,4.047923065742024,3.4634587631067966,2.00477000309847,3.586896456865465,2.589809442441054,3.2163226636040734,9.38504586915888,9.38504586915888
Chris Roycroft,688297,594,5.096683501683502,3.175588223300971,3.9311026674379996,2.5004973908380355,3.5077323593798932,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Jorge López,605347,801,4.965443196004994,3.180895132075472,3.6288055884291888,3.13777295985548,2.5353751552779196,9.38504586915888,3.5147233404007,3.189811216981132,9.38504586915888,9.38504586915888
Jacob Webb,657097,934,5.051980728051392,3.181170970588235,3.4331992304347825,9.38504586915888,9.38504586915888,2.4669862367310285,3.502010895759234,9.38504586915888,9.38504586915888,9.38504586915888
Jesus Tinoco,622786,643,5.012752721617418,3.181298913341662,3.8918529356257507,3.3269771626229505,2.820742649802987,9.38504586915888,4.602398127049181,9.38504586915888,9.38504586915888,9.38504586915888
Derek Law,571882,1367,4.972706656912948,3.1815862,4.067364450537634,4.914609181679389,2.0757422703163018,9.38504586915888,2.834326564383562,3.994775730612245,3.2748642586073498,9.38504586915888
Davis Daniel,669721,508,5.06248031496063,3.1884335604395604,3.4355991725815174,9.38504586915888,1.8090769957315411,9.38504586915888,3.409194119188504,5.332911428571429,9.38504586915888,9.38504586915888
Taj Bradley,671737,2293,5.068591365023987,3.188576152173913,2.599095998863016,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,4.55316487221633,3.571716721688574,3.328351809782608
Steven Matz,571927,754,5.092851458885941,3.1891951353383456,9.38504586915888,3.0982895283997127,3.584294357142857,9.38504586915888,3.230109699713201,3.408771340720221,9.38504586915888,9.38504586915888
Tim Herrin,682120,1011,4.973926805143423,3.192375700507614,3.975676526465531,3.0585350741836206,2.2106909739643035,9.38504586915888,9.38504586915888,3.463045710062705,9.38504586915888,9.38504586915888
Merrill Kelly,518876,1141,4.973347940403155,3.1947492217194564,3.8787737589997193,4.491453350160824,2.1287332389140268,9.38504586915888,2.4842985504079964,3.213071254010695,2.9935474744509434,9.38504586915888
JT Chargois,608638,520,4.913173076923077,3.1968667716478474,9.38504586915888,2.915049547065477,3.5577905855866723,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Justin Martinez,679885,1177,5.036176720475786,3.1975955091743113,4.014846343119266,3.290788940444574,2.487356999349852,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,3.277645561819094
Cole Sands,663485,1153,5.034926279271465,3.1976998317757013,3.2755010431820746,3.693470785714286,9.38504586915888,9.38504586915888,9.38504586915888,3.3242806664182103,2.8100656432380435,3.3300425571549335
Pete Fairbanks,664126,673,4.971337295690936,3.199277862402762,3.5077176707832307,9.38504586915888,2.840257892519387,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Gavin Stone,694813,2138,4.961585594013096,3.199498074479667,3.4382855517761346,3.2097848855980446,1.8667240162021719,9.38504586915888,3.9972712906567502,2.491548929654668,2.584575845998141,9.38504586915888
Tyler Ferguson,621053,799,5.012327909887359,3.203492514791217,3.3478179558400463,3.6235599088369734,9.38504586915888,2.575932325644504,9.38504586915888,9.38504586915888,3.2553439236540163,9.38504586915888
Hunter Strickland,519326,1157,5.001970613656007,3.2080036499999998,3.9329273757206207,3.3644075318181814,2.743799338413223,9.38504586915888,5.045238495518566,9.38504586915888,2.3602215587412587,9.38504586915888
Ryan Pressly,519151,950,5.074210526315789,3.211711416390093,3.893866301960784,9.38504586915888,2.4098447932563025,9.38504586915888,4.18152297236404,2.7979799439705886,9.38504586915888,9.38504586915888
Tanner Bibee,676440,2842,5.040591133004926,3.218386149489897,3.7690011597512405,9.38504586915888,2.3920874225064765,9.38504586915888,2.935657990646743,3.3166032586348244,2.6927649008580414,9.38504586915888
Adam Oller,670124,704,5.069900568181819,3.2189800101780603,3.1182950492934958,9.38504586915888,9.38504586915888,9.38504586915888,5.587789337007876,2.936314073781435,9.38504586915888,9.38504586915888
Justin Wilson,458677,807,5.104027261462207,3.2198744208178436,3.3979685601131537,9.38504586915888,2.9420918667595815,9.38504586915888,9.38504586915888,9.38504586915888,3.1440935688311686,9.38504586915888
Ben Joyce,690829,520,4.984115384615384,3.2279352417159766,2.7536520701884144,3.6816905261780106,3.599650900680112,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Matt Waldron,663362,2449,5.057733768885259,3.229391822727273,4.474239761650769,3.0112628885064936,9.38504586915888,1.2878119066919196,9.38504586915888,9.38504586915888,2.420809751981905,9.38504586915888
Daniel Lynch IV,663738,628,4.9091560509554135,3.230562659639883,3.793198642153846,1.8250854543424317,3.4526482676470587,9.38504586915888,2.5368542886337537,3.656207497920998,9.38504586915888,9.38504586915888
Cionel Pérez,672335,864,5.01443287037037,3.2348364596273296,3.482647373532646,3.5915253172205444,2.7105880248447205,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Tyler Anderson,542881,2909,5.026833963561361,3.2363992675979296,3.13868517830647,5.079778431303414,4.72757904390636,9.38504586915888,3.050389703379426,9.38504586915888,3.383828571240096,9.38504586915888
Jhoan Duran,661395,881,5.018138479001135,3.2374538834355824,3.8963839321052,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,4.039563913484412,9.38504586915888,1.6740140103873666
Spencer Turnbull,605513,916,5.052314410480349,3.2469245889570555,3.640364709040906,4.406540413486074,3.5993248191241793,2.0961832009150463,3.546916230875172,3.829679701032471,9.38504586915888,9.38504586915888
Richard Lovelady,663992,528,4.964375,3.248166582524272,2.6169262225541448,4.246811395590838,2.7744805177993523,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Zac Gallen,668678,2500,5.058904,3.248930094275676,3.6397337463293744,9.38504586915888,3.2260661246730598,9.38504586915888,2.857961882189882,2.5974184950612482,5.017113594594594,9.38504586915888
Colin Poche,621363,543,4.895469613259668,3.2492785982142856,3.374920452944015,9.38504586915888,2.9805648048616837,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Braxton Garrett,666129,587,5.005928449744464,3.2501194054054054,3.884921399218495,3.7992783375620514,2.8960659839581515,9.38504586915888,3.11985501480933,1.450430625779626,2.3400411261261262,9.38504586915888
Luke Weaver,596133,1357,5.017000736919676,3.2532726611748606,2.9688948146718146,9.38504586915888,9.38504586915888,9.38504586915888,3.8471176991001124,9.38504586915888,3.1343716493087563,9.38504586915888
David Festa,701581,1099,5.065031847133757,3.2642311709844565,3.4346078350526343,9.38504586915888,2.8474564460115506,9.38504586915888,3.491984071950071,9.38504586915888,9.38504586915888,9.38504586915888
Will Smith,519293,673,5.034457652303121,3.274629677419355,3.651909585856079,9.38504586915888,3.1127452687278963,9.38504586915888,3.1532023254608292,3.1108006313801546,9.38504586915888,9.38504586915888
José Ruiz,614179,835,5.0251856287425145,3.2777103529411766,3.2611460636409735,3.9232128214602424,5.196012994652407,9.38504586915888,4.732921895424836,2.617225542065664,9.38504586915888,9.38504586915888
Hayden Wesneski,669713,1072,4.987602611940298,3.279522014778325,4.220999878757414,4.117250731034482,9.38504586915888,2.3025178982843553,5.4182680464007635,9.38504586915888,2.0998294090766167,9.38504586915888
Scott Alexander,518397,566,4.88535335689046,3.280351732758621,9.38504586915888,2.9904639810581015,3.8404464682112067,9.38504586915888,3.747706571563534,9.38504586915888,9.38504586915888,9.38504586915888
Hunter Harvey,640451,904,5.110818584070797,3.2803738815789476,2.852506923873832,9.38504586915888,5.095125187270503,9.38504586915888,9.38504586915888,4.2392358433734945,9.38504586915888,3.6910745990934273
Kevin Ginkel,656464,1184,5.051351351351352,3.295978328571429,3.908175463579532,2.9054766489795916,2.561935594097331,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Jared Koenig,657649,1016,5.015984251968503,3.299543564516129,3.124970849032258,3.4428784607184495,9.38504586915888,9.38504586915888,3.8017396741935476,2.970534743633277,3.0664510412413235,9.38504586915888
Michael Kelly,547184,464,4.910775862068966,3.303895909184703,5.574866311580751,9.38504586915888,2.2629757115451694,2.2216972560311614,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Grant Anderson,681982,483,5.113209109730849,3.3070970249999996,4.240200256578948,2.7954086140086205,2.686740739772727,9.38504586915888,4.9205323125,9.38504586915888,9.38504586915888,9.38504586915888
Brayan Bello,678394,2709,5.026862310815799,3.30812277412731,5.356669047227926,3.079858231676808,2.6699627698395116,9.38504586915888,3.9513385074146994,9.38504586915888,9.38504586915888,9.38504586915888
JoJo Romero,668941,918,4.943681917211329,3.308779220338983,4.902317603389831,2.6958787809829565,3.260390403520208,9.38504586915888,3.8929200744899055,9.38504586915888,9.38504586915888,9.38504586915888
José Soriano,667755,1736,4.937759216589862,3.309529938053098,4.3821065467137705,3.165768875012429,4.129115377363764,9.38504586915888,9.38504586915888,2.8073427560050566,9.38504586915888,3.2231919932112985
John Brebbia,605154,987,5.096008105369807,3.3097476830116825,3.3326430573565453,9.38504586915888,3.2887639612820205,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Caleb Ferguson,657571,929,5.074779332615716,3.3099522112965323,3.45733961493865,3.997877970514587,9.38504586915888,9.38504586915888,9.38504586915888,2.313560812613766,3.5307214831842706,9.38504586915888
Elvis Peguero,665625,828,4.991920289855073,3.3117520771456803,9.38504586915888,3.915048106261709,2.7228545212782445,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Luis García,472610,883,4.934745186862967,3.314051116532622,4.312008735472155,3.236363895919916,3.8461748487038876,3.096399749768875,9.38504586915888,9.38504586915888,9.38504586915888,2.8359174482898615
Michael King,650633,2895,5.013789291882556,3.321260101727447,3.453947582521233,3.8637824319425706,3.2471589845362696,2.5828054127607603,3.1280811128798325,9.38504586915888,9.38504586915888,9.38504586915888
Zach Pop,647315,744,4.938575268817204,3.32484535862069,9.38504586915888,3.1191698026369172,3.932087462068965,9.38504586915888,9.38504586915888,9.38504586915888,3.828164437781109,9.38504586915888
Danny Coulombe,543056,466,4.946759656652361,3.3321355280898874,4.370858780898876,4.4443070754414125,9.38504586915888,3.4075769906226236,9.38504586915888,3.2982365102673383,2.239832291171749,9.38504586915888
Carlos Rodón,607074,3102,5.08001611863314,3.334813714285714,2.94094385897546,9.38504586915888,2.8991124663965877,9.38504586915888,4.611916402971427,4.237224266281268,5.248977027428571,9.38504586915888
Freddy Peralta,642547,3066,5.069373776908024,3.337498813819578,2.8176991586421165,9.38504586915888,3.578951038570653,9.38504586915888,4.823939215128771,2.8876234898148723,9.38504586915888,9.38504586915888
Valente Bellozo,678368,1094,4.973839122486288,3.337663325242718,4.046207471312934,9.38504586915888,9.38504586915888,2.449561545235845,3.794596610790217,3.868934798880306,2.130375579369808,9.38504586915888
Chase Anderson,502624,996,5.068544176706828,3.3392104841308092,5.353404438857144,9.38504586915888,9.38504586915888,3.814898514879406,2.693344527711512,3.1474348933797915,2.8481295771428576,9.38504586915888
Kirby Yates,489446,1019,5.00018645731109,3.3406791028565364,3.0663676688646913,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,3.7722347174447166
Grant Holmes,656550,1011,4.895202769535114,3.351186875834118,3.949092538582678,9.38504586915888,2.537900388463265,9.38504586915888,9.38504586915888,3.3732535148780496,3.7377901709059227,9.38504586915888
Kyle Finnegan,640448,1053,5.013038936372269,3.3553106580749086,3.00976832478258,9.38504586915888,3.954781132774869,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,4.116780340716875
Keegan Thompson,624522,509,5.074027504911592,3.3584841398130356,3.7005695696159506,9.38504586915888,9.38504586915888,3.675160413976649,9.38504586915888,4.442176476367005,2.3074227180141285,9.38504586915888
Clay Holmes,605280,1080,5.027046296296295,3.3593708793650796,9.38504586915888,3.4933924271639687,3.0064759994239636,3.385822931454196,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Clayton Kershaw,477132,478,5.033054393305439,3.361810533891213,4.059562820338982,9.38504586915888,2.571175930909091,9.38504586915888,9.38504586915888,3.9844952,9.38504586915888,9.38504586915888
Joe Musgrove,605397,1581,4.956344086021505,3.3620779264214042,4.425256920226612,4.044932318979932,3.3912768954089385,2.3856201229857104,3.132723356187291,3.745810892929483,1.9981081622073578,9.38504586915888
Kenta Maeda,628317,1957,5.052120592743996,3.3622878872403565,4.78478002640344,4.6565001518863935,2.5855893286595384,2.4928413249929178,9.38504586915888,5.799625229635303,1.7463938856726944,2.952629664396077
Jonathan Cannon,686563,2027,4.986092747903306,3.3633379544235926,5.2457531713556635,3.6272459495619835,9.38504586915888,2.525139547044266,3.1763706271548524,9.38504586915888,2.907613488721338,9.38504586915888
Ryan Weathers,677960,1400,4.983935714285715,3.3646934864175826,3.1695851323118056,2.6419490271255053,9.38504586915888,3.8200958245384613,3.6267162792328596,9.38504586915888,9.38504586915888,9.38504586915888
Cristian Javier,664299,570,4.983333333333333,3.367298509615385,4.028450091861265,9.38504586915888,3.149385746909341,9.38504586915888,2.4504580486425342,4.5188177192307695,9.38504586915888,9.38504586915888
Keider Montero,672456,1539,4.936107862248213,3.3730120677966107,3.1428859149580908,4.332134813760414,2.8837850000233787,9.38504586915888,5.07416637633282,3.186665920677966,9.38504586915888,9.38504586915888
Justin Wrobleski,680736,573,4.967452006980803,3.3747568378884667,3.199150046028833,5.806517944954129,2.8513708264369964,9.38504586915888,9.38504586915888,4.036235728647112,3.074984132491362,9.38504586915888
Reid Detmers,672282,1556,5.070957583547558,3.374898726952059,3.3371243480350574,9.38504586915888,3.3399768634133045,9.38504586915888,3.7397717050237267,3.197525094864983,9.38504586915888,9.38504586915888
Clarke Schmidt,657376,1445,5.012318339100346,3.386871244560987,9.38504586915888,5.263884896542009,9.38504586915888,2.4889830099897545,9.38504586915888,2.574725282193397,3.3305973939249762,9.38504586915888
Angel Zerpa,672582,948,5.061360759493671,3.3882847880926175,4.312641548358475,2.627035928166352,3.0075691505771114,9.38504586915888,5.781043592026873,9.38504586915888,9.38504586915888,9.38504586915888
Manuel Rodríguez,655889,599,4.947846410684474,3.3912194656728762,4.674210371681417,3.8039569130661106,2.495166645285541,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Patrick Corbin,571578,2888,4.99325484764543,3.396093080152672,4.675837947506013,4.199639117441615,2.787296432061069,9.38504586915888,3.7831676118674746,3.5312930017136623,2.48459856845516,9.38504586915888
Nick Mears,683232,1028,5.067538910505837,3.403485312138729,2.863343712346037,9.38504586915888,3.429587323405506,9.38504586915888,9.38504586915888,5.3005233214607905,9.38504586915888,9.38504586915888
Kyle Harrison,690986,2069,5.00692605123248,3.4110827059995823,3.517650580902658,9.38504586915888,9.38504586915888,9.38504586915888,4.487949327410423,2.1743062902537322,9.38504586915888,9.38504586915888
Casey Mize,663554,1789,5.047501397428731,3.4145514820846903,3.416975309314264,3.135008708672639,2.639891292200798,9.38504586915888,9.38504586915888,4.6927553934075545,9.38504586915888,4.190883040173724
Nick Lodolo,666157,1864,4.94625,3.414598933526012,3.69397742988894,2.331585599104979,9.38504586915888,9.38504586915888,3.1086153315198923,3.6865755809986713,9.38504586915888,9.38504586915888
Ryan Fernandez,681676,1188,5.053358585858585,3.4182963899999996,3.870253543561643,4.522325256,3.0137943232394364,9.38504586915888,9.38504586915888,9.38504586915888,3.1905668862992127,9.38504586915888
Dennis Santana,642701,1105,4.9037737556561085,3.421734739534883,3.314497321477428,3.8426645520113123,3.0683555240267246,9.38504586915888,5.02179079219805,9.38504586915888,3.1767209587291187,9.38504586915888
Mitchell Parker,680730,2405,4.944744282744283,3.4227409470198675,3.192001900259684,9.38504586915888,2.8739872153159722,9.38504586915888,9.38504586915888,3.4379151617211225,9.38504586915888,4.275949437664478
Andrés Muñoz,662253,951,4.932218717139852,3.4291750449438196,3.057533983641771,5.274338886984543,2.8716413125250795,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Buck Farmer,571656,1170,4.963111111111111,3.4338127183098592,4.850573235855813,3.602132969775952,2.7093628630403104,9.38504586915888,3.0794530763528543,9.38504586915888,9.38504586915888,9.38504586915888
Keaton Winn,676775,846,4.892494089834516,3.4354948012048188,4.504459924253066,3.2977227888979233,2.9198764876454977,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,2.9820461946734307
Ronel Blanco,669854,2743,4.961498359460445,3.4381155657370517,3.809890193460443,9.38504586915888,3.167871085905471,9.38504586915888,3.043033410427368,3.7223743879829514,9.38504586915888,9.38504586915888
Simeon Woods Richardson,680573,2295,5.01924183006536,3.438640817955112,4.2602609861304535,9.38504586915888,3.0448676778027006,9.38504586915888,2.5676553280260888,3.0054958390994346,9.38504586915888,9.38504586915888
Spencer Arrighetti,681293,2498,5.024583666933546,3.4402832210596066,3.4476483725345495,9.38504586915888,9.38504586915888,4.070757577683068,4.7428352213311955,3.6974524337349393,2.248391431456721,9.38504586915888
Jack Leiter,683004,656,5.101966463414634,3.441870171301573,3.1673758051969103,9.38504586915888,2.791402286700216,9.38504586915888,6.948795804457225,4.560898967043777,9.38504586915888,9.38504586915888
Jeffrey Springs,605488,531,5.007325800376647,3.442434727786338,4.549379999999999,9.38504586915888,2.072450454545455,9.38504586915888,2.8292967546978165,9.38504586915888,9.38504586915888,9.38504586915888
MacKenzie Gore,669022,2993,5.054924824590712,3.4445464268537074,2.843613683639017,9.38504586915888,4.443734540831663,4.6019470014314345,5.232710297548165,3.4779306268714905,9.38504586915888,9.38504586915888
Randy Rodríguez,678495,878,4.985535307517084,3.4449349872611466,3.0676820586415974,4.712343701632165,3.2610250147646593,9.38504586915888,6.3022337829195365,9.38504586915888,9.38504586915888,9.38504586915888
Jacob Barnes,606930,1117,5.0050850492390335,3.4454191363636366,2.6629432221838885,9.38504586915888,4.04297406984479,9.38504586915888,9.38504586915888,9.38504586915888,4.151912860407352,9.38504586915888
Sam Moll,594580,624,4.956666666666667,3.4478037079646016,4.217447400470482,2.847482037983494,9.38504586915888,2.4232655075481526,4.897911686472819,9.38504586915888,9.38504586915888,9.38504586915888
Cole Irvin,608344,1767,4.937391058290889,3.4506108648648652,4.221988950980959,3.138447200168919,4.5952376240786235,9.38504586915888,2.790205439958947,3.2754676903526043,2.9816453513513514,9.38504586915888
Jesús Luzardo,666200,1081,4.950730804810361,3.4596961171692873,3.1578804221830983,3.9537173828571426,3.6952295867088614,9.38504586915888,3.496748433749999,9.38504586915888,9.38504586915888,9.38504586915888
Matthew Liberatore,669461,1356,4.917418879056047,3.4645523023255818,3.715701056820906,3.207130343650661,3.1642337994030596,9.38504586915888,4.201018949940875,4.412939308668077,3.2250677999174346,9.38504586915888
Luis Severino,622663,2886,4.927747747747748,3.469727225274725,3.6743037604181183,3.5619839010989014,2.8649261758793974,2.501140356,4.663316215931533,9.38504586915888,3.77401227204969,9.38504586915888
Edwin Díaz,621242,912,4.990065789473685,3.469824335403727,3.6580664168944104,9.38504586915888,3.2652133772616803,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Ryan Feltner,663372,2578,4.930314197051978,3.469934550308008,3.503564359568681,4.5100182694851405,2.611584138210857,2.2806989479494377,3.708386592748298,3.9650608318759653,9.38504586915888,9.38504586915888
Seranthony Domínguez,622554,1045,5.052162679425837,3.471398009569378,3.908163322429907,2.6266805906735753,3.4150180754716986,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888,9.38504586915888
Hogan Harris,663687,1213,4.987164056059356,3.4744845483870974,3.5687373283561956,9.38504586915888,3.2923745893350884,9.38504586915888,3.513102422557603,3.229206499514916,9.38504586915888,9.38504586915888
Mitch Keller,656605,2847,4.929740077274324,3.4827224157303367,4.039313370259832,4.1614838275955055,2.4975308702585113,2.6787352291804365,3.2994716161899897,3.4591028830964965,2.70395514294281,9.38504586915888
Yuki Matsui,673513,1038,4.9652312138728325,3.4894785134669783,2.2862021185762953,9.38504586915888,3.8790400330004338,3.413972076147817,9.38504586915888,9.38504586915888,9.38504586915888,5.084732054022606
Seth Martinez,661527,835,4.923161676646707,3.4948967153187303,3.8355645110294128,3.9724382278481007,9.38504586915888,2.262733981156502,4.70886781095663,9.38504586915888,9.38504586915888,9.38504586915888
Kyle Hendricks,543294,2135,4.945072599531616,3.495742071428572,4.819863670927781,3.761248949067094,9.38504586915888,9.38504586915888,2.96889460442218,3.0499058294930883,9.38504586915888,9.38504586915888
Carlos Carrasco,471911,1693,4.941518015357354,3.502344241157556,4.1385967131891395,4.252810105889565,3.187896826758685,2.9301034824814285,2.494609059026183,4.098906738441069,9.38504586915888,9.38504586915888
