Pitcher,MLBAMID,Num_Pitches,PLV,PLA,FF,SI,SL,ST,CH,CU,FC,FS
Drew Rasmussen,656876,491,5.221079429735234,2.392091706521739,2.7327132462710244,2.6449751164933835,10.535428654545454,2.241669839673913,3.6302621835038362,3.3621999926086956,1.498271225262369,10.535428654545454
Greg Weissert,669711,209,5.309186602870813,2.4031446366222684,2.866507319015444,2.3253442745376955,2.605313137065637,2.187528706563706,1.7455268918918918,10.535428654545454,10.535428654545454,10.535428654545454
Steven Okert,595345,207,5.2188888888888885,2.40578505,3.5954725499999998,10.535428654545454,1.8109412999999996,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Yoshinobu Yamamoto,808967,570,5.182684210526316,2.406429,3.012449400334179,3.2694665524383355,1.7216098407079645,10.535428654545454,10.535428654545454,0.788730306618472,1.651762461228424,2.9140759133459517
Jake Woodford,663765,201,5.142089552238805,2.4140424626865675,10.535428654545454,1.7488261607142856,10.535428654545454,1.93793625,3.4619440909090913,10.535428654545454,2.5742459659090913,10.535428654545454
Antonio Senzatela,622608,241,5.079585062240664,2.435257,1.9701045955056176,2.24848537037037,4.7172737499999995,10.535428654545454,2.4474574249999996,3.917834351851852,2.190369257352941,10.535428654545454
Chase Burns,695505,538,5.222137546468402,2.445813529411765,2.6324990347058828,10.535428654545454,2.055689390138408,10.535428654545454,3.1393333183391,10.535428654545454,10.535428654545454,10.535428654545454
Grant Anderson,681982,212,5.088537735849057,2.4473640566037735,2.1188411851851856,3.5348255999999996,10.535428654545454,2.0105215263157894,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Justin Sterner,686993,273,5.282344322344322,2.4601164893617025,2.629075848721452,10.535428654545454,10.535428654545454,3.7448238829787233,10.535428654545454,10.535428654545454,1.0807705954972786,10.535428654545454
Cristopher Sánchez,650911,564,5.209858156028369,2.463291267326733,10.535428654545454,2.0880072774616045,2.7682585080108018,10.535428654545454,2.7721699520792082,10.535428654545454,10.535428654545454,10.535428654545454
Max Fried,608331,648,5.086141975308642,2.47164961120892,2.383507145559306,1.7509044599285852,10.535428654545454,3.0549957796780682,2.8152993633311496,2.673853684859155,2.666399281534797,10.535428654545454
Tim Mayza,641835,256,5.2250390625000005,2.475433663330078,10.535428654545454,2.676569961168639,2.0847206249999997,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Tyler Wells,669330,239,5.180962343096234,2.487666728033473,2.7021797164948453,10.535428654545454,2.601356765625,10.535428654545454,1.908255375,10.535428654545454,2.685990068181818,10.535428654545454
Taylor Clarke,664199,210,5.083380952380953,2.491970744680851,1.0430444680851065,3.3854137806873976,1.833382340425532,10.535428654545454,2.5948953191489363,10.535428654545454,3.3348901847704377,10.535428654545454
Justin Wrobleski,680736,421,5.135273159144893,2.51798171543943,2.3481230097345134,2.4194529882352946,2.773550929655172,10.535428654545454,10.535428654545454,2.6090580727272727,10.535428654545454,10.535428654545454
Matt Festa,670036,203,5.160344827586207,2.526769975609756,1.977225632012195,4.376740829268292,10.535428654545454,2.735364921800352,10.535428654545454,10.535428654545454,2.3459571219512196,10.535428654545454
Seth Lugo,607625,554,5.140631768953069,2.544286221238938,3.061067555309734,3.205772776298576,2.1424356637168147,2.030970258708341,2.639572041873516,2.078717691573683,2.1980334669843433,10.535428654545454
Braydon Fisher,680755,253,5.115573122529645,2.5451099999999998,3.606214376470589,10.535428654545454,1.8438070114777618,10.535428654545454,10.535428654545454,2.840131323529412,3.547171226006192,10.535428654545454
Kevin Gausman,592332,530,5.121584905660377,2.548882542857143,2.5645102511773934,10.535428654545454,3.7297091612903226,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454,2.368033031605563
Reid Detmers,672282,573,5.215113438045376,2.552925653465347,2.813771613380366,8.454068030285383,1.9480925739380393,10.535428654545454,2.559082500685453,1.6451736744622738,10.535428654545454,10.535428654545454
Mason Englert,669438,214,5.22911214953271,2.555417131578948,3.769132763909775,2.1896372265446225,10.535428654545454,10.535428654545454,2.3951601304974774,2.583562965517242,2.078912628183362,10.535428654545454
Logan Gilbert,669302,641,5.217472698907956,2.565439488792183,3.2918361204769733,10.535428654545454,1.7974521109022554,10.535428654545454,2.4660287908587257,2.0035973563467495,2.63932367673445,2.610809798811545
Juan Morillo,666661,231,5.181904761904762,2.571664739079103,2.961067569844789,2.6233088429752067,2.1782002441558443,10.535428654545454,1.8802635401069523,10.535428654545454,10.535428654545454,10.535428654545454
Ranger Suarez,624133,501,5.098802395209581,2.5792161628742516,2.812307944186046,3.135571297297297,10.535428654545454,10.535428654545454,2.4493076425531917,2.128596685714286,2.009976466019418,10.535428654545454
Jeffrey Springs,605488,545,5.136844036697248,2.5991002429906542,3.494939197057069,10.535428654545454,0.8795515144435004,2.4257230549065416,2.1510919296316655,10.535428654545454,6.192312665887852,10.535428654545454
Clay Holmes,605280,529,5.10359168241966,2.619988379489603,10.535428654545454,2.3300208243243246,10.535428654545454,3.255722298387097,2.3977523818681314,3.647693736486487,2.582778581632653,10.535428654545454
Nathan Eovaldi,543135,622,5.135273311897106,2.620692997541139,2.53164384,2.7215732176299086,10.535428654545454,10.535428654545454,10.535428654545454,3.8437399663865546,2.7707346806722692,1.9647811559677817
Jack Dreyer,676263,206,5.200922330097087,2.628499059746079,1.6900792765072765,10.535428654545454,3.7249684906882585,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Sandy Alcantara,645261,670,5.051358208955223,2.635758823943662,2.5871615535494845,2.4792260070422536,2.8721930177102215,3.8031065619718314,2.736193237193864,10.535428654545454,1.5675917203219314,10.535428654545454
Sean Newcomb,656794,307,5.204267100977198,2.641181,2.979501123076923,2.1213495333333334,10.535428654545454,10.535428654545454,4.037340842105263,2.393850976851852,5.918791150000001,10.535428654545454
José Soriano,667755,664,5.099216867469879,2.6574058125,3.0823415182453413,2.571051948921319,3.736665645220589,10.535428654545454,10.535428654545454,2.0205958688583814,10.535428654545454,2.8803386250000003
Parker Messick,800048,542,5.076051660516605,2.657467073394495,2.5894669512142467,2.6628770223195946,2.7212795669724765,10.535428654545454,2.6490038058354632,2.391257826998689,3.0770088357798153,10.535428654545454
Tyler Kinley,641755,213,5.187793427230047,2.658478153846154,3.801335162637362,10.535428654545454,2.4729509235966742,10.535428654545454,10.535428654545454,2.240412646153846,10.535428654545454,10.535428654545454
Grant Taylor,691799,272,5.238933823529412,2.6720945138267265,2.9909177723785163,0.9324361956521738,3.7966865747282603,10.535428654545454,10.535428654545454,1.2902872837331334,10.535428654545454,10.535428654545454
Landen Roupp,694738,572,5.119440559440559,2.6840305188679245,9.67705675471698,2.488768988712938,10.535428654545454,10.535428654545454,2.3323486415094337,2.5256436395887465,3.079557404198777,10.535428654545454
Ryan Weathers,677960,540,5.131833333333334,2.695076108910891,2.5144387279744924,2.703124035506999,2.3360511579853642,2.6014365337281395,3.165053581260566,10.535428654545454,10.535428654545454,10.535428654545454
Logan Webb,657277,576,5.138350694444444,2.7034112432432433,4.609926132678133,2.8606908302805176,10.535428654545454,2.4831733621621623,1.66340627027027,10.535428654545454,3.5326492878965925,10.535428654545454
Mason Montgomery,682254,218,5.257385321100917,2.7051934128440367,2.407797062068966,10.535428654545454,2.8354556249999994,10.535428654545454,10.535428654545454,3.655292926829268,10.535428654545454,10.535428654545454
Keider Montero,672456,399,5.062857142857142,2.70936,2.237694905109489,2.5385250833333335,3.173616189655173,10.535428654545454,3.189576223880597,3.0842072641509435,10.535428654545454,10.535428654545454
Brandon Woodruff,605540,389,4.989794344473007,2.716576778083338,2.9492916089941157,2.851175169133193,10.535428654545454,10.535428654545454,2.416395891472868,3.2607078069767437,1.9262944046511628,10.535428654545454
Tyler Alexander,641302,229,5.1251965065502185,2.739349046511628,4.814679262653898,2.3249586378737543,10.535428654545454,1.3196010656634745,3.017887301886792,10.535428654545454,3.131847205926482,10.535428654545454
Patrick Corbin,571578,311,5.120771704180065,2.74287610627564,4.836356991833031,3.4054884641781045,2.6190662171210906,10.535428654545454,2.12039764305685,10.535428654545454,1.6164237413793103,10.535428654545454
Michael Wacha,608379,561,5.049928698752228,2.7502756875,2.7867465803571423,3.7793378116394143,3.0862350602678568,10.535428654545454,1.8565469806439,3.539991845892857,2.4817953776785715,10.535428654545454
Gavin Williams,668909,660,5.075015151515152,2.7507078692307685,4.44362979218687,1.586411951699463,10.535428654545454,2.034766038461538,10.535428654545454,2.7282880492788455,1.530982910769231,10.535428654545454
Jameson Taillon,592791,550,5.1422,2.7553388365384617,2.391196063701923,4.14944726255887,10.535428654545454,1.794192454751131,2.592333791208792,5.1871445414201185,2.142313502218935,10.535428654545454
Huascar Brazobán,623211,202,5.051089108910891,2.770974225,3.7903741714285712,2.2697395105263154,10.535428654545454,10.535428654545454,3.14662735125,10.535428654545454,3.0243164192307685,10.535428654545454
Erik Sabrowski,681870,237,5.1680590717299575,2.7867358536585365,2.352104112407211,10.535428654545454,3.565475439865433,10.535428654545454,10.535428654545454,3.795081860923716,10.535428654545454,10.535428654545454
Gordon Graceffo,700669,203,4.875763546798029,2.7889149375000004,2.61165716875,7.377000392045454,0.9102103125000001,10.535428654545454,4.2487693828125,3.048730125,10.535428654545454,10.535428654545454
Bryan Baker,641329,200,5.18225,2.7924059117647055,3.765318961201502,10.535428654545454,0.5482214532871972,10.535428654545454,2.1934992729676144,10.535428654545454,10.535428654545454,10.535428654545454
Tyler Mahle,641816,527,5.1572865275142314,2.794810793478261,2.347116020962733,4.956304597826088,5.134323973854289,10.535428654545454,10.535428654545454,10.535428654545454,2.6534259057971012,2.8016956236801245
Zac Gallen,668678,480,5.146083333333333,2.8035468837209305,2.6157198139534885,3.5356825369978853,2.849714733937722,10.535428654545454,2.813195018754689,2.9389773443360836,10.535428654545454,10.535428654545454
JoJo Romero,668941,231,5.137445887445887,2.804110564784053,10.535428654545454,3.0908196443228455,10.535428654545454,1.4104309493844045,4.831802410147992,10.535428654545454,10.535428654545454,10.535428654545454
Nick Martinez,607259,517,4.967814313346229,2.8105693783783785,2.836759226925038,2.7031990618690984,3.364295990990991,10.535428654545454,3.539091498960499,3.180898391891892,1.549420294653349,10.535428654545454
Richard Lovelady,663992,213,5.115915492957747,2.815488692307692,3.2684423137651826,3.712045267650158,3.4902776868131866,1.768807856643357,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Will Klein,694361,214,5.132383177570093,2.8259896153846165,3.0826444846153853,10.535428654545454,2.762279076923078,1.414679593846154,10.535428654545454,3.8270070903010036,10.535428654545454,10.535428654545454
Angel Zerpa,672582,216,5.133749999999999,2.8369077631578947,5.51973686124402,2.345828558539205,3.5559511578947376,10.535428654545454,3.630797781376519,10.535428654545454,10.535428654545454,10.535428654545454
Shota Imanaga,684007,557,5.125852782764812,2.836957395757438,2.523443307064224,4.170376066019418,10.535428654545454,3.1477780466441536,10.535428654545454,0.9729890589992529,10.535428654545454,3.00397048639185
Jose A. Ferrer,678606,237,5.084978902953586,2.8435616927502876,10.535428654545454,1.9715202467532467,4.107641262396694,10.535428654545454,4.4211832470355725,10.535428654545454,10.535428654545454,10.535428654545454
Noah Cameron,702070,412,5.073592233009709,2.8447432405063293,1.9307157795018375,10.535428654545454,2.132030615299944,10.535428654545454,3.6656740041212834,3.7554992882866816,2.9725133682799703,10.535428654545454
Edward Cabrera,665795,547,5.0531078610603295,2.8587401320754715,4.516177371606074,2.645327983171851,3.3015657894147745,10.535428654545454,1.912706622266295,3.0953290298081493,10.535428654545454,10.535428654545454
Gabe Speier,642100,210,5.142666666666667,2.8690377949806942,3.676439847376789,2.347807469140782,2.6026256918918915,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Rhett Lowder,695076,540,5.0850740740740745,2.890949294117647,4.483710651583711,2.1900439581856834,2.3943521773485514,10.535428654545454,2.6712704117647057,10.535428654545454,10.535428654545454,10.535428654545454
Riley O'Brien,676617,226,4.999203539823008,2.891105948056946,10.535428654545454,2.350010604712911,2.752066565217392,4.177358621960206,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Framber Valdez,664285,529,5.053950850661626,2.8927648144511533,10.535428654545454,3.098773889563107,10.535428654545454,10.535428654545454,2.640672768418047,2.7168567952230624,10.535428654545454,10.535428654545454
Emerson Hancock,676106,544,5.043492647058823,2.91097851923077,1.9657880066889637,1.9129786702528242,10.535428654545454,4.652019862721893,4.0382920879120885,10.535428654545454,3.88862627218935,10.535428654545454
Kevin Ginkel,656464,212,5.126603773584907,2.9263755172572483,3.3505205282012205,10.535428654545454,2.5753589564760304,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Foster Griffin,656492,541,5.076968576709797,2.9397971584158418,4.016291009785862,4.74623697460875,10.535428654545454,1.961111716039604,4.160218223762376,3.0875589292786425,1.4070206280750779,3.6300654746287138
Kyle Freeland,607536,321,5.032461059190031,2.9423003171540545,2.810535716129032,10.535428654545454,10.535428654545454,3.0926326451612907,2.1544541129032257,3.779268387096774,2.3662599862731635,10.535428654545454
Jovani Morán,663558,276,4.986630434782609,2.943484504658385,2.7293119801948045,10.535428654545454,10.535428654545454,3.03675143877551,3.290834344537815,10.535428654545454,2.6799556435714287,10.535428654545454
Jesse Scholtens,669947,305,5.035868852459017,2.948297949152542,3.2537029145173175,3.192064054054054,2.736998457929782,2.778650908474576,10.535428654545454,10.535428654545454,10.535428654545454,2.5001013355932202
Sonny Gray,543243,389,5.0944473007712086,2.949873517380128,2.778224347826087,4.259016559006211,10.535428654545454,2.5862398737727905,3.1524725098814232,3.5793924456521746,1.7793402484472047,10.535428654545454
Nick Pivetta,601713,277,5.171119133574007,2.95127590816787,3.0430136008435587,10.535428654545454,10.535428654545454,2.1802319999999997,10.535428654545454,3.196048826249999,2.944194769396552,10.535428654545454
Nolan McLean,690997,562,5.04355871886121,2.954426349056604,2.3208911043178517,2.967306981132076,10.535428654545454,3.7610080266753414,3.3947541832884096,3.199668393765381,1.9267916569811316,10.535428654545454
Max Meyer,676974,507,5.094990138067061,2.9599523999999997,3.292058139622641,3.804189231818181,2.1557232195652176,2.5969656924812035,4.0277339578125,10.535428654545454,10.535428654545454,10.535428654545454
Eduardo Rodriguez,593958,552,5.111865942028985,2.9705645204081637,3.57198612244898,5.254425839650146,10.535428654545454,10.535428654545454,1.8699088513119533,2.5860327909922587,3.2857453994169097,10.535428654545454
Matthew Liberatore,669461,491,5.075152749490834,2.973433682594391,3.359292148631029,2.9263943391608396,2.6909791708055724,10.535428654545454,1.8243319712696937,3.9927889921507083,4.343573454545456,10.535428654545454
Davis Martin,663436,543,4.983738489871087,2.98235627027027,3.8038961759673344,3.051902752941176,2.8370822497297294,10.535428654545454,2.4297514221808014,3.087389078969595,2.2527280514385355,10.535428654545454
Erick Fedde,607200,512,4.99130859375,2.983205948378906,10.535428654545454,4.204592609754099,10.535428654545454,1.7920845447738694,4.454638514262295,10.535428654545454,2.969872103076923,10.535428654545454
Bryce Elder,693821,516,4.931937984496124,2.9877392432432432,3.070968421621621,2.3907570000000002,3.0728543236883947,10.535428654545454,4.384761746799431,10.535428654545454,2.338341447939743,10.535428654545454
Graham Ashcraft,668933,247,5.084008097165992,2.9887854000000003,10.535428654545454,10.535428654545454,2.4780574460176994,10.535428654545454,10.535428654545454,10.535428654545454,3.4194738985074626,10.535428654545454
Kris Bubic,663460,537,5.040465549348231,2.993433594059406,3.0744446986711824,3.726722286649632,2.670704315643564,2.073290744097487,3.1948888497379153,10.535428654545454,10.535428654545454,10.535428654545454
Luis Castillo,622491,559,5.229445438282648,2.99755885425655,3.120483232198143,2.7047965860962564,2.460948120516499,10.535428654545454,4.614773795665635,10.535428654545454,10.535428654545454,10.535428654545454
Ben Brown,676962,352,5.0319602272727275,2.997798088235294,3.8377591260504205,2.78160692749658,10.535428654545454,10.535428654545454,4.221523058823529,2.1694266554621846,10.535428654545454,10.535428654545454
Anthony Nunez,689296,202,4.9629702970297025,3.004207594980428,2.5902708670374115,2.3090024825581392,10.535428654545454,1.8757322731739274,5.8257863023255805,10.535428654545454,10.535428654545454,10.535428654545454
Andrew Nardi,677053,211,5.200094786729857,3.013312909090909,3.3851309179170346,10.535428654545454,2.715656318181818,1.6157759936575051,5.458623709090909,10.535428654545454,10.535428654545454,10.535428654545454
Ryan Watson,670245,316,5.160443037974684,3.014326503582517,4.065645832884096,4.294948851752022,10.535428654545454,2.2555043369272236,10.535428654545454,3.1249078942158985,1.410508412521441,10.535428654545454
Chris Paddack,663978,512,5.17162109375,3.015702321428571,2.792886171428571,2.8630016,10.535428654545454,3.596960737327189,1.9561665306122449,5.470333276595745,3.508543859340659,10.535428654545454
Mitch Keller,656605,512,4.95947265625,3.0232559117647058,2.8784402500840334,4.233390876660342,0.5117652192513369,2.439659573675015,2.9929547294117644,3.9096043337893303,2.5066616470588237,10.535428654545454
Kyle Harrison,690986,417,5.124100719424461,3.029227510791366,2.5460273571428567,10.535428654545454,10.535428654545454,10.535428654545454,6.684659999999998,2.2274384999999994,10.535428654545454,10.535428654545454
Yohan Ramírez,670990,287,4.98006968641115,3.0381884999999995,3.8196180833333324,2.2558768874999995,10.535428654545454,2.441243487385321,10.535428654545454,4.354672469594595,10.535428654545454,10.535428654545454
Miles Mikolas,571945,400,5.09235,3.045944057142858,3.9540684065934064,1.5110500160513647,2.131515584415585,3.7259957142857147,3.35772,4.100254145199064,10.535428654545454,10.535428654545454
Jesús Luzardo,666200,570,5.063666666666666,3.049608058252427,4.514997669902912,1.1505374331285914,10.535428654545454,3.0363811562224186,2.8635344423594677,10.535428654545454,10.535428654545454,10.535428654545454
Jonathan Loáisiga,642528,227,5.096387665198239,3.0518837560975616,4.418203426829268,1.7990311888595916,10.535428654545454,10.535428654545454,4.300288908991628,1.843247576379974,3.5359347073170735,10.535428654545454
Tyler Glasnow,607192,580,4.990258620689655,3.0649552758620695,2.331260205882353,3.5993376369863013,2.0401455,10.535428654545454,10.535428654545454,3.8634680172413787,10.535428654545454,10.535428654545454
Michael McGreevy,700241,527,5.002542694497154,3.0686739299999997,3.7170385541605837,3.0630444094936706,1.88775550125,3.4751001620454547,2.889712488648648,2.8166824971428572,2.457344175652174,10.535428654545454
Sean Burke,680732,537,5.019571694599627,3.078744772277228,3.036328222299617,3.5660213772618645,2.514869770373191,10.535428654545454,2.3195289653465347,3.3506241540594064,2.8398420891089113,10.535428654545454
Jalen Beeks,656222,201,4.941990049751244,3.0824515384615383,3.036906423076923,10.535428654545454,10.535428654545454,10.535428654545454,3.0541834038461535,10.535428654545454,3.3560957630769233,10.535428654545454
Garrett Crochet,676979,512,5.0814453125,3.0874494164062503,3.247720903448277,4.666191589565217,10.535428654545454,1.129132118918919,4.4056150363636375,10.535428654545454,2.351018296062992,10.535428654545454
Shohei Ohtani,660271,459,4.9947058823529416,3.1059526450980393,2.797945378301887,7.4191634550000005,10.535428654545454,1.5431778029411767,10.535428654545454,4.764173123809523,10.535428654545454,3.653831162903226
Steven Matz,571927,512,5.026093749999999,3.1070094893617024,10.535428654545454,2.582155266531297,3.2878766297872337,10.535428654545454,3.5947438297872347,3.8544559409465915,10.535428654545454,10.535428654545454
Brad Lord,695418,358,5.056480446927375,3.1091517692307686,3.0914634654740603,2.7510433429643526,2.1903837576923073,6.401988619004524,4.987686616289593,10.535428654545454,10.535428654545454,10.535428654545454
Eduard Bazardo,660825,217,4.986036866359447,3.1129421296905857,10.535428654545454,3.358775974973931,10.535428654545454,2.6919516696428563,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Brock Burke,656271,236,5.021016949152543,3.11658111627907,2.3248597829457367,4.600940572674419,3.3808555320214664,10.535428654545454,3.107134364073777,10.535428654545454,10.535428654545454,10.535428654545454
Freddy Peralta,642547,561,5.107682709447415,3.1204996701030927,2.6495859267758797,10.535428654545454,4.447971947717231,10.535428654545454,3.389577882394924,3.6026935855032414,10.535428654545454,10.535428654545454
Casey Mize,663554,473,4.985560253699789,3.1232038064516128,3.232312897883707,3.3624022396313364,1.9185721255449,10.535428654545454,10.535428654545454,2.1654397741935485,10.535428654545454,3.994752400324901
Braxton Ashcraft,677952,521,4.979270633397313,3.1250705294117647,3.071497270588235,3.3181673288485607,2.815488567590498,10.535428654545454,10.535428654545454,3.339330570934256,10.535428654545454,2.8407817540106954
Kyle Leahy,681517,500,5.05696,3.1332690000000003,3.278456227571771,3.306122927807487,2.1108116554054055,2.4159019645608626,3.6580753855519483,3.833759520884521,10.535428654545454,10.535428654545454
Dustin May,669160,498,5.018835341365462,3.1438318695652177,3.275112244085677,2.72472392635315,10.535428654545454,3.4525193111413044,3.6699849319221967,3.9614129161490683,2.453516333003953,10.535428654545454
Ryne Nelson,669194,463,5.151123110151189,3.1482469870129868,2.6520373173701293,10.535428654545454,2.9119799277108425,10.535428654545454,10.535428654545454,5.843074801198801,3.707934598051948,10.535428654545454
Jack Leiter,683004,552,5.114184782608696,3.1490240744680853,2.3250333266583234,1.691897617021277,2.493346630560928,10.535428654545454,4.680872927366104,4.064597890577509,4.642808528746039,10.535428654545454
Connor Phillips,683175,294,5.084115646258503,3.156204967346939,4.260750104571429,10.535428654545454,10.535428654545454,2.1520730244155843,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Brent Headrick,687396,251,4.996334661354582,3.1571863043478254,3.0470905213706705,1.8394704019088013,4.031178224637681,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454,2.813941654150198
Anthony Bender,669622,201,5.0900497512437815,3.1604794962686564,10.535428654545454,4.309998080769231,5.425938942307692,1.4793287087628864,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Grant Holmes,656550,489,4.920920245398773,3.164216567010309,2.44964702889978,3.7646420372464253,3.4044483535539882,10.535428654545454,5.7074476256443285,3.6807492607640993,3.13500168556701,10.535428654545454
Bailey Ober,641927,517,4.980019342359768,3.164232375,4.173037062683823,5.594933134191177,1.9846118236607144,3.539040026041667,2.5149064724367975,1.8506476607142857,10.535428654545454,10.535428654545454
Mick Abel,690953,357,5.061260504201681,3.169782295081967,2.4857166393442616,6.352825241803281,2.4893441741803284,3.834583819672132,3.4630521639344263,4.457877646206633,10.535428654545454,10.535428654545454
Cade Smith,671922,270,5.1466666666666665,3.2186468571428573,2.7111950127551023,10.535428654545454,10.535428654545454,2.854943697478992,10.535428654545454,10.535428654545454,10.535428654545454,4.654202993697479
Martín Pérez,527048,445,4.946539325842696,3.2198179764705888,5.323852389705884,4.1326200114261535,10.535428654545454,10.535428654545454,2.8792513183391004,3.1596740735294118,1.9119369975990395,10.535428654545454
Tomoyuki Sugano,608372,514,5.020817120622569,3.2290135578947368,3.276269545263158,4.0217486070750645,2.557512066571835,1.6702183434586466,10.535428654545454,2.389725198086124,3.0876041162471393,3.8877774727921492
Jordan Leasure,673929,228,5.018508771929825,3.2318024926560587,3.0301474669051878,10.535428654545454,3.4443577900691382,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Matt Waldron,663362,246,5.0808536585365855,3.2326981463414635,3.935865073170732,2.9078999999999997,10.535428654545454,1.5419268000000002,10.535428654545454,10.535428654545454,2.4554609999999997,10.535428654545454
Ryan Zeferjahn,666171,293,5.06580204778157,3.237573056000557,4.917360653310104,3.9878746708360775,2.6465076122448976,1.7215794201334385,10.535428654545454,10.535428654545454,10.535428654545454,10.535428654545454
Adrian Houser,605288,428,5.015140186915888,3.2377460259740256,3.448030084965881,3.4833332793791567,1.8033263064935063,10.535428654545454,3.392274942148761,3.630871057029926,10.535428654545454,10.535428654545454
Shane Baz,669358,570,5.020052631578947,3.2400516176470586,4.168729295312033,2.0237749411764705,10.535428654545454,10.535428654545454,4.826793207013575,2.71218449855352,2.015529404591105,10.535428654545454
Bradgley Rodriguez,699134,234,5.0088888888888885,3.2478243488372094,4.560509993933265,3.449189469767442,10.535428654545454,10.535428654545454,2.6165085719940624,10.535428654545454,2.7606316070569363,10.535428654545454
Lance McCullers Jr.,621121,436,5.049288990825688,3.251389381578947,5.900551500000001,2.5442476229508197,10.535428654545454,3.1009044607287457,3.510937042105263,5.018121973205741,2.7610736729323313,10.535428654545454
