batter,pa_to,prior_fp_per_pa,xfp_rh3_per_pa,replacement_xfp_per_pa,replacement_delta,signal,ros_full_fp_per_pa,ros_pa
457705,83,0.4797408889311056,0.4688205117067622,0.4433976085593581,0.025422903147404086,hold,0.4152,470.0
457759,51,0.5648345308623265,0.45874917975140633,0.4433976085593581,0.015351571192048219,hold,0.3994,138.0
467793,108,0.5545997417418241,0.4451610835706623,0.4433976085593581,0.0017634750113041942,hold,0.4362,370.0
502054,95,0.45971171074667094,0.37804717215263406,0.4433976085593581,-0.06535043640672406,drop,0.4899,355.0
502671,110,0.5409917585072662,0.5108888099749584,0.4433976085593581,0.06749120141560033,add,0.4695,424.0
514888,113,0.6544631052427504,0.5416611521379828,0.4433976085593581,0.09826354357862471,add,0.5857,541.0
516782,50,0.5171324517499947,0.460006980964065,0.4433976085593581,0.01660937240470689,hold,0.4846,279.0
518692,64,0.7301211361169017,0.6040388345571417,0.4433976085593581,0.16064122599778358,add,0.6096,564.0
521692,111,0.50928735357289,0.4937937994729389,0.4433976085593581,0.050396190913580774,hold,0.5459,530.0
527038,105,0.5481090147554005,0.5029374907745171,0.4433976085593581,0.05953988221515899,add,0.4678,360.0
542303,100,0.6112989108535151,0.5816874645875969,0.4433976085593581,0.1382898560282388,add,0.4273,492.0
543309,52,0.4489910818595138,0.44766418587576234,0.4433976085593581,0.00426657731640423,hold,0.4584,276.0
543760,107,0.6086395306524904,0.4971069184552642,0.4433976085593581,0.05370930989590611,hold,0.5219,428.0
543807,86,0.5422221920048954,0.4967236963026253,0.4433976085593581,0.05332608774326719,hold,0.7582,500.0
545361,111,0.6377624387577933,0.5538925802604298,0.4433976085593581,0.11049497170107164,add,0.4433,447.0
547180,122,0.6530817512290285,0.5461634568033542,0.4433976085593581,0.1027658482439961,add,0.5941,458.0
553869,56,0.4294253012064479,0.444139090677691,0.4433976085593581,0.000741482118332859,hold,0.3327,227.0
553993,108,0.46898050072841785,0.5760031165034096,0.4433976085593581,0.13260550794405151,add,0.5681,552.0
570482,74,0.46560984957892126,0.4523546234166115,0.4433976085593581,0.008957014857253365,hold,0.2824,123.0
571448,109,0.5978707490748602,0.5673892889609256,0.4433976085593581,0.12399168040156744,add,0.4824,328.0
571657,81,0.47939968573505376,0.4351108816872532,0.4433976085593581,-0.00828672687210491,drop,0.3751,219.0
571771,51,0.4453316453990701,0.4755880065827595,0.4433976085593581,0.0321903980234014,hold,0.3866,196.0
571970,83,0.5883429689623132,0.4160660475617931,0.4433976085593581,-0.027331560997565008,drop,0.7559,296.0
572191,59,0.34643158717504297,0.38256355981992174,0.4433976085593581,-0.060834048739436375,drop,0.2619,266.0
572233,102,0.6038822314041125,0.47752588827680137,0.4433976085593581,0.034128279717443255,hold,0.4526,538.0
573262,95,0.47818863285699,0.5244648616955212,0.4433976085593581,0.08106725313616309,add,0.4656,463.0
575929,114,0.5563153373908675,0.44267028178903967,0.4433976085593581,-0.0007273267703184483,drop,0.5626,449.0
578428,69,0.5494417861254062,0.48044870219268787,0.4433976085593581,0.03705109363332976,hold,0.3647,274.0
592206,110,0.4958773376547753,0.5021584661015323,0.4433976085593581,0.05876085754217414,add,0.4299,480.0
592450,118,0.849609626097117,0.7104607725421885,0.4433976085593581,0.2670631639828304,add,0.8652,561.0
592518,110,0.627888137922435,0.5771657124482297,0.4433976085593581,0.13376810388887156,add,0.5784,569.0
592626,75,0.6087467934206419,0.4517530192814849,0.4433976085593581,0.00835541072212681,hold,0.4492,231.0
592663,95,0.5272131955191982,0.46401089704309806,0.4433976085593581,0.020613288483739944,hold,0.4136,455.0
592669,68,0.48842082197831016,0.4465967929532651,0.4433976085593581,0.003199184393906984,hold,0.2333,40.0
592885,115,0.6013327332777033,0.5277248910702091,0.4433976085593581,0.08432728251085103,add,0.5447,532.0
593428,109,0.5391651300743341,0.47157854136628335,0.4433976085593581,0.02818093280692524,hold,0.5003,448.0
593871,70,0.43316553401444646,0.5642207541244751,0.4433976085593581,0.12082314556511703,add,0.6146,454.0
595879,74,0.3767191198755525,0.3778729814461045,0.4433976085593581,-0.06552462711325363,drop,0.4298,363.0
596019,118,0.6617633086157257,0.6088556452430701,0.4433976085593581,0.165458036683712,add,0.6128,614.0
596115,117,0.40965928315906336,0.4825868859205702,0.4433976085593581,0.03918927736121208,hold,0.4885,538.0
596146,98,0.5100885959262174,0.49626251101077234,0.4433976085593581,0.05286490245141423,hold,0.4788,377.0
600869,88,0.48282234158348974,0.3832876342294227,0.4433976085593581,-0.06010997432993542,drop,-0.3571,4.0
602104,66,0.47059202927810856,0.46149842697353743,0.4433976085593581,0.01810081841417932,hold,0.3656,326.0
605137,101,0.494894911391039,0.45621441247596856,0.4433976085593581,0.012816803916610442,hold,0.5689,435.0
